stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass1,immofinanz_ag,Immofinanz AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,1,128.0,136.0,6579,,7038,11.261238,ok,,1.0,7041.0,546.0,7587.0,9.0,
pass2,immofinanz_ag,Immofinanz AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,1,,,479,9.0,897,9.71516,ok,,1.0,898.0,373.0,1271.0,,4.0
pass1,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,1,364.0,370.0,5355,,5819,15.075539,ok,,1.0,5846.0,731.0,6577.0,5.0,
pass2,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,1,,,503,5.0,925,5.081154,ok,,1.0,930.0,238.0,1168.0,,4.0
pass1,instone_real_estate_group,Instone Real Estate Group,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,1,100.0,104.0,6660,,7119,20.297827,ok,,1.0,7131.0,1361.0,8492.0,10.0,
pass2,instone_real_estate_group,Instone Real Estate Group,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,1,,,848,10.0,1265,8.082726,ok,,1.0,1268.0,337.0,1605.0,,3.0
pass1,jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jeronimo_martins_sgps_s_a\2024\focused\jeronimo_martins_sgps_s_a_2024_taxonomy_focused.md,1,321.0,328.0,6358,,6822,10.99798,ok,,1.0,6764.0,739.0,7503.0,8.0,
pass2,jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jeronimo_martins_sgps_s_a\2024\focused\jeronimo_martins_sgps_s_a_2024_taxonomy_focused.md,1,,,445,8.0,867,6.942186,ok,,1.0,870.0,385.0,1255.0,,6.0
pass1,jenoptik_ag,Jenoptik AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,1,154.0,161.0,8860,,9319,21.569122,ok,,1.0,9343.0,1393.0,10736.0,21.0,
pass2,jenoptik_ag,Jenoptik AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,1,,,1197,21.0,1614,9.550401,ok,,1.0,1610.0,601.0,2211.0,,9.0
pass1,jungheinrich_ag,Jungheinrich AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,1,87.0,95.0,11804,,12264,36.794882,ok,,1.0,12234.0,2444.0,14678.0,26.0,
pass2,jungheinrich_ag,Jungheinrich AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,1,,,1278,26.0,1697,15.635171,ok,,1.0,1683.0,1012.0,2695.0,,22.0
pass1,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,1,101.0,107.0,11842,,12303,17.524456,ok,,1.0,12269.0,1199.0,13468.0,15.0,
pass2,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,1,,,892,15.0,1312,38.554394,ok,,1.0,1300.0,412.0,1712.0,,7.0
pass1,koninklijke_ahold_delhaize_n_v,KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\koninklijke_ahold_delhaize_n_v\2024\focused\koninklijke_ahold_delhaize_n_v_2024_taxonomy_focused.md,1,194.0,201.0,5727,,6194,19.114312,ok,,1.0,6183.0,1122.0,7305.0,19.0,
pass2,koninklijke_ahold_delhaize_n_v,KONINKLIJKE AHOLD DELHAIZE N.V.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\koninklijke_ahold_delhaize_n_v\2024\focused\koninklijke_ahold_delhaize_n_v_2024_taxonomy_focused.md,1,,,1016,19.0,1441,12.875493,ok,,1.0,1430.0,833.0,2263.0,,14.0
pass1,ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,1,49.0,57.0,12963,,13428,13.389135,ok,,1.0,13418.0,812.0,14230.0,11.0,
pass2,ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,1,,,674,11.0,1098,5.985703,ok,,1.0,1100.0,297.0,1397.0,,8.0
pass1,kl_ckner_co_se,Klöckner & Co SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,1,155.0,163.0,7021,,7483,18.841516,ok,,1.0,7435.0,1329.0,8764.0,12.0,
pass2,kl_ckner_co_se,Klöckner & Co SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,1,,,1033,12.0,1454,6.166064,ok,,1.0,1450.0,287.0,1737.0,,7.0
pass1,knorr_bremse_ag,Knorr-Bremse AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,1,69.0,77.0,11644,,12104,35.420226,ok,,1.0,12036.0,2494.0,14530.0,34.0,
pass2,knorr_bremse_ag,Knorr-Bremse AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,1,,,2288,34.0,2707,9.933026,ok,,1.0,2686.0,561.0,3247.0,,12.0
pass1,koenig_bauer_ag,Koenig & Bauer AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\koenig_bauer_ag\2023\focused\koenig_bauer_ag_2023_taxonomy_focused.md,1,165.0,175.0,7914,,8374,15.826387,ok,,1.0,8363.0,1084.0,9447.0,12.0,
pass2,koenig_bauer_ag,Koenig & Bauer AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\koenig_bauer_ag\2023\focused\koenig_bauer_ag_2023_taxonomy_focused.md,1,,,727,12.0,1146,6.573969,ok,,1.0,1146.0,361.0,1507.0,,6.0
pass1,krones_ag,Krones AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,1,137.0,145.0,8487,,8944,12.612159,ok,,1.0,8981.0,712.0,9693.0,11.0,
pass2,krones_ag,Krones AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,1,,,625,11.0,1040,8.093301,ok,,1.0,1036.0,432.0,1468.0,,9.0
pass1,l_oreal,L'OREAL,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\l_oreal\2024\focused\l_oreal_2024_taxonomy_focused.md,1,211.0,220.0,8719,,9177,19.471704,ok,,1.0,9113.0,1266.0,10379.0,15.0,
pass2,l_oreal,L'OREAL,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\l_oreal\2024\focused\l_oreal_2024_taxonomy_focused.md,1,,,723,15.0,1140,8.425428,ok,,1.0,1146.0,506.0,1652.0,,8.0
pass1,lacroix_group,LACROIX Group,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lacroix_group\2023\focused\lacroix_group_2023_taxonomy_focused.md,1,71.0,79.0,6627,,7086,28.284298,ok,,1.0,7046.0,1847.0,8893.0,26.0,
pass2,lacroix_group,LACROIX Group,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lacroix_group\2023\focused\lacroix_group_2023_taxonomy_focused.md,1,,,1213,26.0,1631,10.747022,ok,,1.0,1622.0,539.0,2161.0,,26.0
pass1,lanxess_ag,LANXESS AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,1,70.0,76.0,8904,,9362,21.363401,ok,,1.0,9338.0,1336.0,10674.0,16.0,
pass2,lanxess_ag,LANXESS AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,1,,,953,16.0,1369,11.23635,ok,,1.0,1349.0,389.0,1738.0,,7.0
pass1,leg_immobilien_se,LEG Immobilien SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,1,105.0,111.0,9067,,9526,17.306404,ok,,1.0,9428.0,1105.0,10533.0,12.0,
pass2,leg_immobilien_se,LEG Immobilien SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,1,,,815,12.0,1233,37.254289,ok,,1.0,1210.0,375.0,1585.0,,6.0
pass1,lenzing_ag,Lenzing AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,1,47.0,54.0,8235,,8691,18.625664,ok,,1.0,8657.0,1291.0,9948.0,16.0,
pass2,lenzing_ag,Lenzing AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,1,,,1089,16.0,1504,12.810645,ok,,1.0,1495.0,730.0,2225.0,,11.0
pass1,mbb_se,MBB SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mbb_se\2023\focused\mbb_se_2023_taxonomy_focused.md,1,39.0,45.0,6857,,7314,7.58531,ok,,1.0,7351.0,1701.0,9052.0,24.0,
pass2,mbb_se,MBB SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mbb_se\2023\focused\mbb_se_2023_taxonomy_focused.md,1,,,1122,24.0,1537,10.881026,ok,,1.0,1532.0,629.0,2161.0,,12.0
pass1,mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mercedes_benz_group_ag\2024\focused\mercedes_benz_group_ag_2024_taxonomy_focused.md,1,186.0,196.0,7917,,8379,14.322256,ok,,1.0,8371.0,889.0,9260.0,6.0,
pass2,mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mercedes_benz_group_ag\2024\focused\mercedes_benz_group_ag_2024_taxonomy_focused.md,1,,,280,6.0,701,5.62488,ok,,1.0,702.0,241.0,943.0,,6.0
pass1,mtu_aero_engines_ag,MTU Aero Engines AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,1,116.0,125.0,7929,,8388,19.255038,ok,,1.0,8398.0,1316.0,9714.0,14.0,
pass2,mtu_aero_engines_ag,MTU Aero Engines AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,1,,,589,14.0,1006,12.198481,ok,,1.0,999.0,855.0,1854.0,,12.0
pass1,mediclin_ag,MediClin AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mediclin_ag\2023\focused\mediclin_ag_2023_taxonomy_focused.md,1,35.0,43.0,6353,,6811,14.405749,ok,,1.0,6824.0,870.0,7694.0,9.0,
pass2,mediclin_ag,MediClin AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mediclin_ag\2023\focused\mediclin_ag_2023_taxonomy_focused.md,1,,,630,9.0,1047,7.136593,ok,,1.0,1046.0,375.0,1421.0,,6.0
pass1,medios_ag,Medios AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\medios_ag\2023\focused\medios_ag_2023_taxonomy_focused.md,1,57.0,65.0,9483,,9940,6.884019,ok,,1.0,9914.0,351.0,10265.0,4.0,
pass2,medios_ag,Medios AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\medios_ag\2023\focused\medios_ag_2023_taxonomy_focused.md,1,,,304,4.0,720,38.511953,ok,,1.0,725.0,167.0,892.0,,2.0
pass1,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,1,199.0,205.0,7287,,7748,34.046049,ok,,1.0,7688.0,588.0,8276.0,9.0,
pass2,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,1,,,418,9.0,838,9.217348,ok,,1.0,840.0,324.0,1164.0,,3.0
pass1,minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\minor_hotels_europe_americas_s_a\2023\focused\minor_hotels_europe_americas_s_a_2023_taxonomy_focused.md,1,333.0,339.0,8358,,8820,25.579764,ok,,1.0,8769.0,1784.0,10553.0,19.0,
pass2,minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\minor_hotels_europe_americas_s_a\2023\focused\minor_hotels_europe_americas_s_a_2023_taxonomy_focused.md,1,,,1660,19.0,2081,5.800952,ok,,1.0,2076.0,248.0,2324.0,,6.0
pass1,mister_spex_se,Mister Spex SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mister_spex_se\2023\focused\mister_spex_se_2023_taxonomy_focused.md,1,27.0,35.0,8267,,8726,3.280308,ok,,1.0,8670.0,367.0,9037.0,5.0,
pass2,mister_spex_se,Mister Spex SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\mister_spex_se\2023\focused\mister_spex_se_2023_taxonomy_focused.md,1,,,208,5.0,625,5.813399,ok,,1.0,635.0,533.0,1168.0,,3.0
pass1,norma_group_se,NORMA Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,1,89.0,101.0,14410,,14869,33.763972,ok,,1.0,14844.0,2232.0,17076.0,25.0,
pass2,norma_group_se,NORMA Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,1,,,1681,25.0,2099,19.412101,ok,,1.0,2081.0,1071.0,3152.0,,17.0
pass1,novo_nordisk_a_s,NOVO NORDISK A/S,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\novo_nordisk_a_s\2024\focused\novo_nordisk_a_s_2024_taxonomy_focused.md,1,96.0,102.0,5749,,6210,3.754883,ok,,1.0,6204.0,558.0,6762.0,6.0,
pass2,novo_nordisk_a_s,NOVO NORDISK A/S,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\novo_nordisk_a_s\2024\focused\novo_nordisk_a_s_2024_taxonomy_focused.md,1,,,368,6.0,788,6.298268,ok,,1.0,794.0,163.0,957.0,,4.0
pass1,nemetschek_se,Nemetschek SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\nemetschek_se\2023\focused\nemetschek_se_2023_taxonomy_focused.md,1,67.0,73.0,6202,,6662,1.912709,ok,,1.0,6623.0,29.0,6652.0,0.0,
pass1,omv_ag,OMV AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,1,153.0,161.0,12624,,13081,4.074475,ok,,1.0,12915.0,39.0,12954.0,0.0,
pass1,omv_aktiengesellschaft,OMV AKTIENGESELLSCHAFT,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\omv_aktiengesellschaft\2024\focused\omv_aktiengesellschaft_2024_taxonomy_focused.md,1,165.0,171.0,7256,,7720,78.4208,ok,,3.0,7594.0,1612.0,9206.0,22.0,
pass2,omv_aktiengesellschaft,OMV AKTIENGESELLSCHAFT,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\omv_aktiengesellschaft\2024\focused\omv_aktiengesellschaft_2024_taxonomy_focused.md,1,,,963,22.0,1385,9.633707,ok,,1.0,1357.0,507.0,1864.0,,22.0
pass1,patrizia_se,PATRIZIA SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,1,40.0,53.0,13300,,13759,16.675207,ok,,1.0,13638.0,1064.0,14702.0,14.0,
pass2,patrizia_se,PATRIZIA SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,1,,,1101,14.0,1519,9.817841,ok,,1.0,1508.0,600.0,2108.0,,14.0
pass1,pne_ag,PNE AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\pne_ag\2023\focused\pne_ag_2023_taxonomy_focused.md,1,44.0,50.0,7769,,8226,17.303338,ok,,1.0,8195.0,1198.0,9393.0,14.0,
pass2,pne_ag,PNE AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\pne_ag\2023\focused\pne_ag_2023_taxonomy_focused.md,1,,,860,14.0,1276,10.384797,ok,,1.0,1259.0,425.0,1684.0,,6.0
pass1,polytec_holding_ag,POLYTEC Holding AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\polytec_holding_ag\2023\focused\polytec_holding_ag_2023_taxonomy_focused.md,1,79.0,89.0,11213,,11672,26.711383,ok,,1.0,11624.0,1998.0,13622.0,24.0,
pass2,polytec_holding_ag,POLYTEC Holding AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\polytec_holding_ag\2023\focused\polytec_holding_ag_2023_taxonomy_focused.md,1,,,1292,24.0,1710,8.996168,ok,,1.0,1699.0,581.0,2280.0,,15.0
pass1,porr_ag,PORR AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,1,213.0,221.0,10840,,11297,34.543462,ok,,1.0,11237.0,2427.0,13664.0,43.0,
pass2,porr_ag,PORR AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,1,,,2231,43.0,2647,10.414128,ok,,1.0,2621.0,614.0,3235.0,,23.0
pass1,psi_software_se,PSI Software SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\psi_software_se\2023\focused\psi_software_se_2023_taxonomy_focused.md,1,69.0,77.0,4903,,5361,3.694843,ok,,1.0,5325.0,474.0,5799.0,8.0,
pass2,psi_software_se,PSI Software SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\psi_software_se\2023\focused\psi_software_se_2023_taxonomy_focused.md,1,,,399,8.0,815,10.124867,ok,,1.0,814.0,615.0,1429.0,,6.0
pass1,pva_tepla_ag,PVA TePla AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\pva_tepla_ag\2023\focused\pva_tepla_ag_2023_taxonomy_focused.md,1,51.0,59.0,7766,,8226,19.48168,ok,,1.0,8182.0,1305.0,9487.0,19.0,
pass2,pva_tepla_ag,PVA TePla AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\pva_tepla_ag\2023\focused\pva_tepla_ag_2023_taxonomy_focused.md,1,,,850,19.0,1269,41.694344,ok,,1.0,1262.0,624.0,1886.0,,19.0
pass1,palfinger_ag,Palfinger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\palfinger_ag\2023\focused\palfinger_ag_2023_taxonomy_focused.md,1,64.0,70.0,9037,,9495,22.892199,ok,,1.0,9511.0,1397.0,10908.0,17.0,
pass2,palfinger_ag,Palfinger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\palfinger_ag\2023\focused\palfinger_ag_2023_taxonomy_focused.md,1,,,908,17.0,1324,8.329946,ok,,1.0,1319.0,488.0,1807.0,,9.0
pass1,porsche_ag_vz,Porsche AG Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,1,109.0,117.0,15744,,16203,12.544557,ok,,1.0,16204.0,722.0,16926.0,13.0,
pass2,porsche_ag_vz,Porsche AG Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,1,,,596,13.0,1014,7.53798,ok,,1.0,997.0,446.0,1443.0,,5.0
pass1,prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\prosiebensat_1_media_se\2023\focused\prosiebensat_1_media_se_2023_taxonomy_focused.md,1,69.0,78.0,9054,,9516,17.147291,ok,,1.0,9509.0,1026.0,10535.0,13.0,
pass2,prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\prosiebensat_1_media_se\2023\focused\prosiebensat_1_media_se_2023_taxonomy_focused.md,1,,,759,13.0,1180,9.978297,ok,,1.0,1178.0,600.0,1778.0,,13.0
pass1,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,244.0,336.0,23777,,24238,14.539234,ok,,1.0,24163.0,849.0,25012.0,12.0,
pass1,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,337.0,403.0,4100,,4561,3.683101,ok,,1.0,4558.0,101.0,4659.0,0.0,
pass2,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,,,676,12.0,1096,6.313527,ok,,1.0,1105.0,322.0,1427.0,,7.0
pass1,r_stahl_ag,R. Stahl AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,2,63.0,79.0,20834,,21293,17.762353,ok,,1.0,21171.0,1088.0,22259.0,19.0,
pass1,r_stahl_ag,R. Stahl AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,2,80.0,80.0,1214,,1673,3.124194,ok,,1.0,1673.0,46.0,1719.0,0.0,
pass2,r_stahl_ag,R. Stahl AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,2,,,979,19.0,1397,12.078046,ok,,1.0,1374.0,629.0,2003.0,,15.0
pass1,renault,RENAULT,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renault\2024\focused\renault_2024_taxonomy_focused.md,1,177.0,185.0,8026,,8483,58.871294,ok,,1.0,8445.0,2014.0,10459.0,25.0,
pass2,renault,RENAULT,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renault\2024\focused\renault_2024_taxonomy_focused.md,1,,,1351,25.0,1766,7.03676,ok,,1.0,1752.0,431.0,2183.0,,8.0
pass1,repsol_sa,REPSOL SA.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\repsol_sa\2024\focused\repsol_sa_2024_taxonomy_focused.md,1,375.0,381.0,9947,,10405,23.472013,ok,,1.0,10325.0,1667.0,11992.0,22.0,
pass2,repsol_sa,REPSOL SA.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\repsol_sa\2024\focused\repsol_sa_2024_taxonomy_focused.md,1,,,1018,22.0,1435,13.241158,ok,,1.0,1405.0,853.0,2258.0,,22.0
pass1,rh_n_klinikum_ag,RHÖN-KLINIKUM AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rh_n_klinikum_ag\2023\focused\rh_n_klinikum_ag_2023_taxonomy_focused.md,1,21.0,35.0,9875,,10337,20.481252,ok,,1.0,10315.0,1457.0,11772.0,18.0,
pass2,rh_n_klinikum_ag,RHÖN-KLINIKUM AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rh_n_klinikum_ag\2023\focused\rh_n_klinikum_ag_2023_taxonomy_focused.md,1,,,896,18.0,1317,9.912342,ok,,1.0,1316.0,592.0,1908.0,,11.0
pass1,ringmetall_se_na_o_n,RINGMETALL SE  NA O.N.,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ringmetall_se_na_o_n\2023\focused\ringmetall_se_na_o_n_2023_taxonomy_focused.md,1,35.0,76.0,7415,,7877,11.466205,ok,,1.0,7853.0,650.0,8503.0,9.0,
