company,report_year,chunk_index,activity,Sub_activity_code
Jungheinrich AG,2023,4,7.7. Acquisition and ownership of buildings,CCM 7.7
Jungheinrich AG,2023,3,7.7. Acquisition and ownership of buildings,"CCM 7.7, CCA 7.7"
Jungheinrich AG,2023,8,7.7. Acquisition and ownership of buildings,"CCM 7.7,<BR>CCA 7.7"
Jungheinrich AG,2023,3,"8.1. Data processing, hosting and related activities","CCM 8.1, CCA 8.1"
Jungheinrich AG,2023,8,"8.1. Data processing, hosting and related activities","CCM 8.1,<BR>CCA 8.1"
Jungheinrich AG,2023,5,"5.1. Repair, refurbishment and remanufacturing",CE 5.1
Jungheinrich AG,2023,7,5.4. Sale of second-hand goods,CE 5.4
Jungheinrich AG,2023,7,5.5. Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
Jungheinrich AG,2023,6,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
K+S Aktiengesellschaft,2023,1,Manufacture of low carbon technologies for transport,CCM 3.3
K+S Aktiengesellschaft,2023,1,Production of heat/cool using waste heat,CCM 4.25
K+S Aktiengesellschaft,2023,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30
K+S Aktiengesellschaft,2023,1,"Close to market research, development and innovation",CCM 9.1
K+S Aktiengesellschaft,2023,1,Treatment of hazardous waste,CE 2.4
K+S Aktiengesellschaft,2023,1,Manufacture of active pharmaceutical ingredients (API) or active substances,PPC 1.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,3,"Water supply, sewage, waste management & remediation (WM): Collect/transport non-hazardous waste",CCM 5.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Transport by motorbikes, passenger cars and commercial vehicles",CCM 6.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Freight transport services by road,CCM 6.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Installation, maintenance and repair of energy-efficiency equipment",CCM 7.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,2,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Acquisition and ownership of buildings,CCM 7.7
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Data processing, hosting and related activities",CCM 8.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Data-driven solutions for GHG-emissions reduction,CCM 8.2
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Collection and transport of non-hazardous and hazardous waste,CE2.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,3,WM: Recovery of bio-waste by anaerobic digestion or composting,CE2.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,3,IC: Provision of IT/OT data-driven solutions,CE4.1
KSB SE & Co. KGaA Vz,2023,1,Manufacturing of iron and steel,CCM 3.9
KSB SE & Co. KGaA Vz,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
KSB SE & Co. KGaA Vz,2023,1,Renovation of existing buildings,CCM 7.2
KSB SE & Co. KGaA Vz,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
KSB SE & Co. KGaA Vz,2023,1,Acquisition and ownership of buildings,CCM 7.7
Klöckner & Co SE,2023,5,freight transport services by road,6.6
Klöckner & Co SE,2023,5,"Transport by motorbikes, passenger cars and commercial vehicles",CCM 6.5
Klöckner & Co SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
Klöckner & Co SE,2023,7,Freight transport services by road,CCM 6.6
Klöckner & Co SE,2023,1,Freight transport services by road,CCM 6.6.
Klöckner & Co SE,2023,5,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3.
Klöckner & Co SE,2023,5,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
Klöckner & Co SE,2023,5,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
Klöckner & Co SE,2023,5,Acquisition and ownership of buildings,CCM 7.7
Klöckner & Co SE,2023,1,Acquisition and ownership of buildings,CCM 7.7.
Klöckner & Co SE,2023,7,Data-driven solutions for GHG emissions reductions,CCM 8.2
Klöckner & Co SE,2023,1,Data-driven solutions for GHG emissions reductions,CCM 8.2.
Knorr-Bremse AG,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Knorr-Bremse AG,2023,1,Manufacture of rail rolling stock constituents,CCM 3.19
Knorr-Bremse AG,2023,1,Manufacture of low carbon technologies for transport,CCM 3.3
Knorr-Bremse AG,2023,1,Infrastructure for rail transport,CCM 6.14
Knorr-Bremse AG,2023,5,"Transport by motorbikes, passenger cars, and light commercial vehicles",CCM 6.5
Knorr-Bremse AG,2023,1,Renovation of existing buildings,CCM 7.2
Knorr-Bremse AG,2023,5,"Installation, maintenance, and repair of energy efficiency equipment",CCM 7.3
Knorr-Bremse AG,2023,5,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Knorr-Bremse AG,2023,5,"Installation, maintenance, and repair of instruments and devices for measuring, regulation, and controlling energy performance of buildings",CCM 7.5
Knorr-Bremse AG,2023,5,"Installation, maintenance, and repair of renewable energy technologies",CCM 7.6
Knorr-Bremse AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
Knorr-Bremse AG,2023,1,"Close to market research, development, and innovation",CCM 9.1
Knorr-Bremse AG,2023,2,"Close to market research, development,",
Knorr-Bremse AG,2023,2,Installation of charging stations for,
Knorr-Bremse AG,2023,2,"Installation of instruments and devices for measuring, regulation, and controlling energy",
Knorr-Bremse AG,2023,2,Manufacture of automotive and,
Knorr-Bremse AG,2023,2,Manufacture of automotive and mobility,
Knorr-Bremse AG,2023,2,Manufacture of low carbon technologies,
Knorr-Bremse AG,2023,2,"Transport by motorbikes, passenger cars,",
Koenig & Bauer AG,2023,1,Production of other low-carbon technologies,3.6
Koenig & Bauer AG,2023,1,"Installation, maintenance and repair of energy-efficient equipment",7.3
Koenig & Bauer AG,2023,1,"Installation, maintenance and repair of technologies for renewable energies",7.6
Krones AG,2023,8,Manufacture of other low carbon technologies,3.6
Krones AG,2023,2,Manufacture of other low carbon technologies,CCM 3.6
Krones AG,2023,3,4.30 High-efficiency cogeneration of heat/cool and power from fossil gaseous fuels,CCM 4.30
Krones AG,2023,3,"Installation, maintenance and repair of energy efficient equipment",CCM 7.3
Krones AG,2023,6,Installation and maintenance of charging stations for electric vehicles,CCM 7.4
Krones AG,2023,6,"Installation, maintenance and repair of renewable energy technologies on site",CCM 7.6
Krones AG,2023,3,"8.1 Data processing, hosting and related activities",CCM 8.1
Krones AG,2023,5,Sale of spare parts,CE 5.2
Krones AG,2023,2,Sale of second-hand goods,CE 5.4
L'OREAL,2024,5,Flood risk prevention and protection infrastructure,CCA 14.2
L'OREAL,2024,2,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
L'OREAL,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCM 7 3
L'OREAL,2024,2,Renovation of existing buildings,CCM 7.2 & CE 3.2
L'OREAL,2024,5,Renovation of existing buildings,CCM 7.2/CE 3.2
L'OREAL,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
L'OREAL,2024,2,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM 7.5
L'OREAL,2024,2,Acquisition and ownership of buildings,CCM 7.7
L'OREAL,2024,2,Production of alternative water resources for purposes other than human consumption,CE 2.2
LANXESS AG,2023,6,Manufacture of other organic basic chemicals,CCM 1) 3.14.
LANXESS AG,2023,6,Manufacture of plastics in primary form,CCM 1) 3.17.
LANXESS AG,2023,6,Manufacture of batteries,CCM 1) 3.4.
LANXESS AG,2023,6,"Renewal of water collection, treatment and supply systems",CCM 1) 5.4.
LANXESS AG,2023,6,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 1) 6.5.
LANXESS AG,2023,6,Acquisition and ownership of buildings,CCM 1) 7.7.
LANXESS AG,2023,1,3.14. Manufacture of other organic basic chemicals,CCM 3.14.
LANXESS AG,2023,1,3.17. Manufacture of plastics in primary form,CCM 3.17.
LANXESS AG,2023,2,3.4. Manufacture of batteries,CCM 3.4.
LANXESS AG,2023,3,"5.4. Renewal of water collection, treatment and supply systems",CCM 5.4.
LANXESS AG,2023,3,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
LANXESS AG,2023,1,7.7. Acquisition and ownership of buildings,CCM 7.7.
LANXESS AG,2023,6,Remediation of contaminated sites and areas.,PPC2) 2.4.
LEG Immobilien SE,2023,6,Electricity generation using solar photovoltaic technology,4.1
LEG Immobilien SE,2023,6,Installation and operation of electric heat pumps,4.16
LEG Immobilien SE,2023,5,Cogeneration of heat/cool and power from bioenergy,4.20
LEG Immobilien SE,2023,5,Acquisition and ownership of buildings,7.7
LEG Immobilien SE,2023,6,"Close to market research, development and innovation",9.1
LEG Immobilien SE,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
LEG Immobilien SE,2023,3,Installation and operation of electric heat pumps,CCM 4.16
LEG Immobilien SE,2023,1,Cogeneration of heat/cool and power from bioenergy,CCM 4.20
LEG Immobilien SE,2023,2,Acquisition and ownership of buildings,CCM 7.7/<BR>CCA 7.7
LEG Immobilien SE,2023,1,Acquisition and ownership of buildings,CCM 7.7/CCA 7.7
LEG Immobilien SE,2023,3,Acquisition and ownership of buildings,CCM 7.7/CCA7.7
LEG Immobilien SE,2023,2,"Close to market research, development and innovation",CCM 9.1
Lenzing AG,2023,6,Forest management,CCM 1.3.
Lenzing AG,2023,4,Manufacture of soda ash,CCM 3.12
Lenzing AG,2023,1,Manufacture of soda ash,CCM 3.12.
Lenzing AG,2023,4,Cogeneration of heat/cool and power from renewable non-fossil gaseous and liquid fuels,CCM 4.19
Lenzing AG,2023,3,Cogeneration of heat/cool and power from renewable non- fossil gaseous and liquid fuels,CCM 4.19.
Lenzing AG,2023,4,Cogeneration of heat/cool and power from bioenergy,CCM 4.20
Lenzing AG,2023,1,Cogeneration of heat/cool and power from bioenergy,CCM 4.20.
Lenzing AG,2023,6,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30.
Lenzing AG,2023,1,Transmission and distribution of electricity,CCM 4.9.
Lenzing AG,2023,6,"Construction, extension and operation of waste water collection and treatment",CCM 5.3.
Lenzing AG,2023,6,Freight rail transport,CCM 6.2.
Lenzing AG,2023,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
Lenzing AG,2023,4,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
Lenzing AG,2023,4,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
Lenzing AG,2023,4,Acquisition and ownership of buildings,CCM 7.7.
Lenzing AG,2023,6,"Data processing, hosting and related activities",CCM 8.1.
MBB SE,2023,1,Manufacture of renewable energy technologies,3.1
MBB SE,2023,1,Manufacture of low carbon technologies for transport,3.3
MBB SE,2023,1,Transmission and distribution networks for renewable and low-carbon gases,4.14
MBB SE,2023,1,District heating/cooling distribution,4.15
MBB SE,2023,1,Transmission and distribution of electricity,4.9
MBB SE,2023,1,"Construction, extension and operation of water collection, treatment and supply systems",5.1
MBB SE,2023,4,"Construction, expansion and operation of systems for collection, treatment and supply of water",
MBB SE,2023,4,District heating /cooling distribution,
MBB SE,2023,4,Production of low carbon dioxide transport technologies,
MBB SE,2023,4,Production of renewable energy technologies,
MBB SE,2023,4,Transmission and distribution networks for renewable low-carbon gases,
MBB SE,2023,4,Transmission and distribution of electricity,
MERCEDES-BENZ GROUP AG,2024,5,Manufacture of automotive and mobility components,CCM 3.18
MERCEDES-BENZ GROUP AG,2024,4,Manufacture of low-carbon technologies for transport,CCM 3.3
MERCEDES-BENZ GROUP AG,2024,4,Infrastructure enabling low-carbon road transport and public transport,CCM 6.15
MERCEDES-BENZ GROUP AG,2024,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
MERCEDES-BENZ GROUP AG,2024,5,Freight transport services by road,CCM 6.6
MERCEDES-BENZ GROUP AG,2024,5,Sale of second-hand goods,CE 5.4
MTU Aero Engines AG,2023,3,Manufacturing of aircraft,CCM 3.21
MTU Aero Engines AG,2023,4,Manufacturing of aircraft,CCM 3.21.
MTU Aero Engines AG,2023,3,Manufacture of other low carbon-technologies,CCM 3.6.
MTU Aero Engines AG,2023,5,Production of heat/cool from geothermal energy,CCM 4.22.
MTU Aero Engines AG,2023,3,Leasing of aircraft,CCM 6.18
MTU Aero Engines AG,2023,5,Construction of new buildings,CCM 7.1.
MTU Aero Engines AG,2023,4,Renovation of existing buildings,CCM 7.2.
MTU Aero Engines AG,2023,4,Acquisition and ownership of buildings,CCM 7.7.
MTU Aero Engines AG,2023,4,"Close to market research, development and innovation",CCM 9.1.
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
MTU Aero Engines AG,2023,8,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
MediClin AG,2023,6,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,4.30
MediClin AG,2023,6,"Transport by motorbikes, passenger cars and commercial vehicles",6.5
MediClin AG,2023,6,Construction of new buildings,7.1
MediClin AG,2023,6,Renovation of existing buildings,7.2
MediClin AG,2023,6,"Installation, maintenance and repair of energy efficiency equipment",7.3
MediClin AG,2023,6,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",7.5
MediClin AG,2023,3,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,CCM 4.30
MediClin AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
MediClin AG,2023,1,Construction of new buildings,CCM 7.1<BR>CCA 7.1<BR>CE 3.1
MediClin AG,2023,1,Renovation of existing buildings,CCM 7.2<BR>CCA 7.2<BR>CE 3.2
MediClin AG,2023,1,"Installation, maintenance or repair of energy efficiency equipment",CCM 7.3
MediClin AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
MediClin AG,2023,5,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
Medios AG,2023,8,compounding of drugs,1.2
Medios AG,2023,6,acquisition and ownership of buildings,7.7
Medios AG,2023,3,Acquisition and ownership of buildings,CCM 7.7
Medios AG,2023,1,Compounding of drugs,PPC 1.2
Medios AG,2023,6,compounding of drugs,
"Melia Hotels International, S.A.",2023,4,"Hotels, holiday resorts, camping grounds and similar accommodation",2.1
"Melia Hotels International, S.A.",2023,3,2.1 Hotels and similar accommodation,I-55
"Melia Hotels International, S.A.",2023,1,Acquisition and ownership of buildings,L-68
"Minor Hotels Europe & Americas, S.A.",2023,3,"Hotels, holiday, camping grounds and similar accommodation**",BIO 2.1
"Minor Hotels Europe & Americas, S.A.",2023,3,Renovation of exiting building,CCM 7.2 / CE 3.2
"Minor Hotels Europe & Americas, S.A.",2023,4,Renovation of exiting building,CCM 7.2 /CE 3.2
"Minor Hotels Europe & Americas, S.A.",2023,3,Renovation of exiting building,CCM 7.2*
"Minor Hotels Europe & Americas, S.A.",2023,3,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
"Minor Hotels Europe & Americas, S.A.",2023,3,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
"Minor Hotels Europe & Americas, S.A.",2023,3,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Mister Spex SE,2023,1,Sale of spare parts,"5,2"
Mister Spex SE,2023,2,5.2. Sale of spare parts,5.2.
NORMA Group SE,2023,4,Sustainable urban drainage systems (SUDS),2.3
NORMA Group SE,2023,4,Manufacture of automotive and mobility components,3.18
NORMA Group SE,2023,4,"Construction, extension and operation of water collection, treatment and supply systems",5.1
NORMA Group SE,2023,4,"Infrastructure for personal mobility, cycle logistics",6.13
NORMA Group SE,2023,1,3.18 Manufacture of automotive and mobility components,CCM 3.18
NORMA Group SE,2023,6,CCM 4.1,CCM 4.1
NORMA Group SE,2023,1,"5.1 Construction, extension and operation of water collection, treatment and supply systems",CCM 5.1
NORMA Group SE,2023,1,"6.13 Infrastructure for personal mobility, cycle logistics",CCM 6.13
NORMA Group SE,2023,7,CCM 6.4,CCM 6.4
NORMA Group SE,2023,6,CCM 6.5,CCM 6.5
NORMA Group SE,2023,6,CCM 7.2,CCM 7.2
NORMA Group SE,2023,6,CCM 7.3,CCM 7.3
NORMA Group SE,2023,1,2.3 Sustainable urban drainage systems (SUDS),WTR 2.3
NORMA Group SE,2023,1,3.18 Manufacture of automotive and mobility components,
NORMA Group SE,2023,1,"5.1 Construction, extension and operation of water collection, treatment and supply systems",
NOVO NORDISK A/S,2024,1,Construction on new buildings,CCM 7.1
NOVO NORDISK A/S,2024,2,Renovation of buildings,CCM 7.2
NOVO NORDISK A/S,2024,2,Manufacture of medicinal products,P 1.2
NOVO NORDISK A/S,2024,1,Manufacture of medicinal products,PPC 1.2
Nemetschek SE,2023,5,Data-driven solutions for GHG emissions reductions,8.2
Nemetschek SE,2023,5,Professional services related to energy performance of buildings,9.3
Nemetschek SE,2023,8,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
Nemetschek SE,2023,8,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Nemetschek SE,2023,8,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Nemetschek SE,2023,8,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
Nemetschek SE,2023,8,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
OMV AG,2023,2,Manufacture of organic basic chemicals,CCM 3.14.
OMV AG,2023,2,Manufacture of plastics in primary form,CCM 3.17.
OMV AG,2023,3,Electricity generation from solar photovoltaic technology,CCM 4.1.
OMV AG,2023,2,Manufacture of biogas and biofuels for transport,CCM 4.13.
OMV AG,2023,2,Production of heat/cool using waste heat,CCM 4.25.
OMV AG,2023,2,Electricity generation from fossil gaseous fuels,CCM 4.29.
OMV AG,2023,2,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30.
OMV AG,2023,2,Transmission and distribution of electricity,CCM 4.9.
OMV AG,2023,2,Material recovery from non-hazardous waste,CCM 5.9.
OMV AG,2023,2,Infrastructure for low-carbon road transport,CCM 6.15.
OMV AG,2023,3,Acquisition and ownership of buildings,CCM 7.7.
OMV AG,2023,3,"Data processing, hosting, and related activities",CCM 8.1.
OMV AG,2023,3,Manufacture of hydrogen,CCM/CCA 3.10.
OMV AG,2023,3,Manufacture of organic basic chemicals,CCM/CCA 3.14.
OMV AG,2023,3,Manufacture of plastics in primary form,CCM/CCA 3.17.
OMV AG,2023,8,Electricity generation from solar photovoltaic technology,CCM/CCA 4.1.
OMV AG,2023,8,Manufacture of biogas and biofuels for transport,CCM/CCA 4.13.
OMV AG,2023,8,Production of heat/cool from geothermal energy,CCM/CCA 4.22.
OMV AG,2023,8,Electricity generation from fossil gaseous fuels,CCM/CCA 4.29.
OMV AG,2023,8,Transmission and distribution of electricity,CCM/CCA 4.9.
OMV AG,2023,8,Freight rail transport,CCM/CCA 6.2.
OMV AG,2023,8,"Transport by motorbikes, passenger cars, and light commercial vehicles",CCM/CCA 6.5.
OMV AG,2023,8,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM/CCM 4.30.
OMV AG,2023,3,Sorting and material recovery of non-hazardous waste,CE 2.7.
OMV AKTIENGESELLSCHAFT,2024,3,Manufacture of hydrogen,3.10
OMV AKTIENGESELLSCHAFT,2024,3,Manufacture of organic basic chemicals,3.14
OMV AKTIENGESELLSCHAFT,2024,3,Manufacture of plastics in primary form,3.17
OMV AKTIENGESELLSCHAFT,2024,3,Electricity generation using solar photovoltaic technology,4.1
OMV AKTIENGESELLSCHAFT,2024,3,Manufacture of biogas and biofuels for use in transport and of bioliquids,4.13
OMV AKTIENGESELLSCHAFT,2024,3,Production of heat/cool using waste heat,4.25
OMV AKTIENGESELLSCHAFT,2024,3,Electricity generation from wind power,4.3
OMV AKTIENGESELLSCHAFT,2024,3,Transmission and distribution of electricity,4.9
OMV AKTIENGESELLSCHAFT,2024,3,Infrastructure enabling low-carbon road transport and public transport,6.15
OMV AKTIENGESELLSCHAFT,2024,3,"Installation, maintenance, and repair of energy efficiency equipment",7.3
OMV AKTIENGESELLSCHAFT,2024,3,"Installation, maintenance, and repair of renewable energy technologies",7.6
OMV AKTIENGESELLSCHAFT,2024,3,Data-driven solutions for GHG emissions reductions,8.2
OMV AKTIENGESELLSCHAFT,2024,3,"Close to market research, development, and innovation",9.1
OMV AKTIENGESELLSCHAFT,2024,7,Manufacture of hydrogen,CCM 3.10.
OMV AKTIENGESELLSCHAFT,2024,6,Manufacture of organic basic chemicals,CCM 3.14.
OMV AKTIENGESELLSCHAFT,2024,2,Manufacture of plastics in primary form,CCM 3.17.
OMV AKTIENGESELLSCHAFT,2024,2,Electricity generation using solar photovoltaic technology,CCM 4.1.
OMV AKTIENGESELLSCHAFT,2024,6,Manufacture of biogas and biofuels for transport,CCM 4.13.
OMV AKTIENGESELLSCHAFT,2024,6,Heat generation from geothermal energy,CCM 4.22.
OMV AKTIENGESELLSCHAFT,2024,2,Production of heat/cool using waste heat,CCM 4.25.
OMV AKTIENGESELLSCHAFT,2024,6,Electricity generation from fossil gaseous fuels,CCM 4.29.
OMV AKTIENGESELLSCHAFT,2024,7,Electricity generation from wind power,CCM 4.3.
OMV AKTIENGESELLSCHAFT,2024,6,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30.
OMV AKTIENGESELLSCHAFT,2024,6,Transmission and distribution of electricity,CCM 4.9.
OMV AKTIENGESELLSCHAFT,2024,6,Material recovery from non-hazardous waste,CCM 5.9.
OMV AKTIENGESELLSCHAFT,2024,2,Infrastructure for low carbon road transport,CCM 6.15.
OMV AKTIENGESELLSCHAFT,2024,7,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3.
OMV AKTIENGESELLSCHAFT,2024,7,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
OMV AKTIENGESELLSCHAFT,2024,7,Data-driven solutions for GHG emissions reductions,CCM 8.2.
OMV AKTIENGESELLSCHAFT,2024,7,"Close to market research, development and innovation",CCM 9.1.
OMV AKTIENGESELLSCHAFT,2024,5,Manufacture of hydrogen,CCM/CCA 3.10.
OMV AKTIENGESELLSCHAFT,2024,5,Manufacture of organic basic chemicals,CCM/CCA 3.14.
OMV AKTIENGESELLSCHAFT,2024,5,Manufacture of plastics in primary form,CCM/CCA 3.17.
OMV AKTIENGESELLSCHAFT,2024,8,Electricity generation using solar photovoltaic technology,CCM/CCA 4.1.
OMV AKTIENGESELLSCHAFT,2024,5,Storage of hydrogen,CCM/CCA 4.12.
OMV AKTIENGESELLSCHAFT,2024,8,Manufacture of biogas and biofuels for transport,CCM/CCA 4.13.
OMV AKTIENGESELLSCHAFT,2024,8,Production of heat/cool from geothermal energy,CCM/CCA 4.22.
OMV AKTIENGESELLSCHAFT,2024,5,Electricity generation from fossil gaseous fuels,CCM/CCA 4.29.
OMV AKTIENGESELLSCHAFT,2024,5,Transmission and distribution of electricity,CCM/CCA 4.9.
OMV AKTIENGESELLSCHAFT,2024,5,Underground permanent geological storage of CO2,CCM/CCA 5.12.
OMV AKTIENGESELLSCHAFT,2024,8,"Renewal of water collection, treatment and supply systems",CCM/CCA 5.2
OMV AKTIENGESELLSCHAFT,2024,5,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities",CCM/CCA 6.10.
OMV AKTIENGESELLSCHAFT,2024,5,Infrastructure for rail transport,CCM/CCA 6.14.
OMV AKTIENGESELLSCHAFT,2024,8,Infrastructure for low-carbon road transport,CCM/CCA 6.15.
OMV AKTIENGESELLSCHAFT,2024,5,Freight rail transport,CCM/CCA 6.2.
OMV AKTIENGESELLSCHAFT,2024,5,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM/CCA 6.5.
OMV AKTIENGESELLSCHAFT,2024,8,Freight transport services by road,CCM/CCA 6.6.
OMV AKTIENGESELLSCHAFT,2024,8,Construction of new buildings,CCM/CCA 7.1.
OMV AKTIENGESELLSCHAFT,2024,5,Renovation of existing buildings,CCM/CCA 7.2.
