company,report_year,chunk_index,activity,Sub_activity_code
Jenoptik AG,2023,1,Sale of spare parts,CE 5.2
Jenoptik AG,2023,1,Sale of second-hand goods,CE 5.3
Jenoptik AG,2023,1,Products-as-a-service and other circular use-and result-oriented service models,CE 5.5
Jungheinrich AG,2023,1,Manufacture of batteries,3.4
Jungheinrich AG,2023,1,Manufacture of other low carbon1 technologies,3.6
Jungheinrich AG,2023,1,"Repair, refurbishment and remanufacturing",5.1
Jungheinrich AG,2023,1,Sale of second-hand goods,5.4
Jungheinrich AG,2023,1,Product-as-a-service and other circular use- and result-oriented service models,5.5
Jungheinrich AG,2023,1,"Transport using motorbikes, passenger cars and commercial vehicles",6.5
Jungheinrich AG,2023,1,Freight transport services by road,6.6
Jungheinrich AG,2023,1,Renovation of existing buildings,7.2
Jungheinrich AG,2023,1,"Installation, maintenance and repair of energy-efficient equipment",7.3
Jungheinrich AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles",7.4
Jungheinrich AG,2023,1,"Installation, maintenance and repair of instruments and devices",7.5
Jungheinrich AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",7.6
Jungheinrich AG,2023,1,Acquisition and ownership of buildings,7.7
Jungheinrich AG,2023,1,"Data processing, hosting and related activities",8.1
Jungheinrich AG,2023,1,Manufacture of batteries,CCA 3.4
Jungheinrich AG,2023,1,Manufacture of other low carbon technologies,CCA 3.6
Jungheinrich AG,2023,1,Manufacture of batteries,CCM 3.4
Jungheinrich AG,2023,1,Manufacture of other low carbon technologies,CCM 3.6
Jungheinrich AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
Jungheinrich AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Jungheinrich AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
Jungheinrich AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
Jungheinrich AG,2023,1,Sale of second-hand goods,CE 5.4
Jungheinrich AG,2023,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
K+S Aktiengesellschaft,2023,1,"1. The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
K+S Aktiengesellschaft,2023,1,"2. The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
K+S Aktiengesellschaft,2023,1,"3. The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
K+S Aktiengesellschaft,2023,1,"4. The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
K+S Aktiengesellschaft,2023,1,"5. The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
K+S Aktiengesellschaft,2023,1,"6. The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
KION GROUP AG,2023,,,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Manufacture of energy efficiency equipment for buildings,CCM 3.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Collection and transport of non-hazardous waste in source segregated fractions,CCM 5.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Transport by motorbikes, passenger cars and commercial vehicles",CCM 6.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Freight transport services by road,CCM 6.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Installation, maintenance, and repair of energy efficiency equipment",CCM 7.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Acquisition and ownership of buildings,CCM 7.7
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Data processing, hosting and related activities",CCM 8.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Collection and transport of non-hazardous and hazardous waste,CE 2.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Recovery of bio-waste by anaerobic digestion or composting,CE 2.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Provision of IT/OT data-driven solutions,CE 4.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,Electricity generation using solar photovoltaic technology,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1,"Installation, maintenance and repair of renewable energy technologies",
KSB SE & Co. KGaA Vz,2023,1,Manufacturing of iron and steel,CCM 3.9
KSB SE & Co. KGaA Vz,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
KSB SE & Co. KGaA Vz,2023,1,Renovation of existing buildings,CCM 7.2 / CE 3.2
KSB SE & Co. KGaA Vz,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
KSB SE & Co. KGaA Vz,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
KSB SE & Co. KGaA Vz,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
KSB SE & Co. KGaA Vz,2023,1,Acquisition and ownership of buildings,CCM 7.7
Kapsch TrafficCom AG,2023,,,
Klöckner & Co SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Klöckner & Co SE,2023,1,Freight transport services by road,CCM 6.6
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
Klöckner & Co SE,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Klöckner & Co SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Klöckner & Co SE,2023,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
Klöckner & Co SE,2023,1,freight transport services by road,
Knorr-Bremse AG,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Knorr-Bremse AG,2023,1,Manufacture of rail rolling stock constituents,CCM 3.19
Knorr-Bremse AG,2023,1,Manufacture of low carbon technologies for transport,CCM 3.3
Knorr-Bremse AG,2023,1,Infrastructure for rail transport,CCM 6.14
Knorr-Bremse AG,2023,1,and light commercial vehicles,CCM 6.5
Knorr-Bremse AG,2023,1,Renovation of existing buildings,CCM 7.2
Knorr-Bremse AG,2023,1,Installation of energy-efficient equipment,CCM 7.3
Knorr-Bremse AG,2023,1,electric vehicles,CCM 7.4
Knorr-Bremse AG,2023,1,performance of buildings,CCM 7.5
Knorr-Bremse AG,2023,1,Installation of renewable energy technologies,CCM 7.6
Knorr-Bremse AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
Knorr-Bremse AG,2023,1,"Close to market research, development, and innovation",CCM 9.1
Koenig & Bauer AG,2023,,,
Krones AG,2023,1,0,CCA 0
Krones AG,2023,1,% 15.0%,CCM 15.0
Krones AG,2023,1,% 3.0%,CCM 2.1
Krones AG,2023,1,% 22.6%,CCM 22.6
Krones AG,2023,1,0,CE 0
Krones AG,2023,1,% 0.5%,CE 0.2
Krones AG,2023,1,"1. The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle. NO",
Krones AG,2023,1,"2. The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies. NO",
Krones AG,2023,1,"3. The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades. NO",
Krones AG,2023,1,"4. The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels. NO",
Krones AG,2023,1,"5. The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels. YES",
Krones AG,2023,1,"6. The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels. NO",
Krones AG,2023,1,BIO 0 0,
Krones AG,2023,1,PPC 0 0,
Krones AG,2023,1,WTR 0 0,
L'OREAL,2024,1,Flood risk prevention and protection infrastructure,CCA 14.2
L'OREAL,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
L'OREAL,2024,1,Renovation of existing buildings,CCM 7.2/CE 3.2
L'OREAL,2024,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
L'OREAL,2024,1,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM 7.5
L'OREAL,2024,1,Acquisition and ownership of buildings,CCM 7.7
L'OREAL,2024,1,Production of alternative water resources for purposes other than human consumption,CE 2.2
LACROIX Group,2023,,,
LANXESS AG,2023,1,Manufacture of other organic basic chemicals,CCM 3.14
LANXESS AG,2023,1,Manufacture of plastics in primary form,CCM 3.17
LANXESS AG,2023,1,Manufacture of batteries,CCM 3.4
LANXESS AG,2023,1,"Renewal of water collection, treatment and supply systems",CCM 5.4
LANXESS AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
LANXESS AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
LANXESS AG,2023,1,Remediation of contaminated sites and areas,
LEG Immobilien SE,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
LEG Immobilien SE,2023,1,Cogeneration of heat/cool and power from bioenergy,CCM 4.20
LEG Immobilien SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
LEG Immobilien SE,2023,1,"Close to market research, development and innovation",CCM 9.1
Lenzing AG,2023,1,Forest management,CCM 1.3.
Lenzing AG,2023,1,Manufacture of soda ash,CCM 3.12.
Lenzing AG,2023,1,Cogeneration of heat/cool and power from renewable non-fossil gaseous and liquid fuels,CCM 4.19.
Lenzing AG,2023,1,Cogeneration of heat/cool and power from bioenergy,CCM 4.20.
Lenzing AG,2023,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30.
Lenzing AG,2023,1,Transmission and distribution of electricity,CCM 4.9.
Lenzing AG,2023,1,"Construction, extension and operation of waste water collection and treatment",CCM 5.3.
Lenzing AG,2023,1,Freight rail transport,CCM 6.2.
Lenzing AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
Lenzing AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
Lenzing AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
Lenzing AG,2023,1,Acquisition and ownership of buildings,CCM 7.7.
Lenzing AG,2023,1,"Data processing, hosting and related activities",CCM 8.1.
MAX AUTOMATION SE NA O.N.,2023,,,
MBB SE,2023,1,Manufacture of renewable energy technologies,3.1
MBB SE,2023,1,Manufacture of low carbon technologies for transport,3.3
MBB SE,2023,1,Transmission and distribution networks for renewable and low-carbon gases,4.14
MBB SE,2023,1,District heating/cooling distribution,4.15
MBB SE,2023,1,Transmission and distribution of electricity,4.9
MBB SE,2023,1,"Construction, extension and operation of water collection, treatment and supply systems",5.1
MBB SE,2023,1,"Construction, expansion and operation of systems for collection, treatment and supply of water",
MBB SE,2023,1,District heating /cooling distribution,
MBB SE,2023,1,Production of low carbon dioxide transport technologies,
MBB SE,2023,1,Production of renewable energy technologies,
MBB SE,2023,1,Transmission and distribution networks for renewable low-carbon gases,
MBB SE,2023,1,Transmission and distribution of electricity,
MERCEDES-BENZ GROUP AG,2024,1,To demonstrate compliance with the requirements for economic activity and 3.18,3.3
MERCEDES-BENZ GROUP AG,2024,1,"For economic activity , the locally applicable requirements corresponding to the DNSH criteria",6.15
MERCEDES-BENZ GROUP AG,2024,1,"For economic activity , the DNSH criteria refer to compliance with various product-related requirements",6.5
MERCEDES-BENZ GROUP AG,2024,1,Manufacture of automotive and mobility components,CCM 3.18
MERCEDES-BENZ GROUP AG,2024,1,Manufacture of low-carbon technologies for transport,CCM 3.3
MERCEDES-BENZ GROUP AG,2024,1,Infrastructure enabling low-carbon road transport and public transport,CCM 6.15
MERCEDES-BENZ GROUP AG,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
MERCEDES-BENZ GROUP AG,2024,1,Freight transport services by road,CCM 6.6
MERCEDES-BENZ GROUP AG,2024,1,Sale of second-hand goods,CE 5.4
MLP SE,2023,,,
MTU Aero Engines AG,2023,1,170,3.21
MTU Aero Engines AG,2023,1,8,4.22
MTU Aero Engines AG,2023,1,66,6.18
MTU Aero Engines AG,2023,1,16,7.2
MTU Aero Engines AG,2023,1,32,7.7
MTU Aero Engines AG,2023,1,11,8.1
MTU Aero Engines AG,2023,1,Manufacturing of aircraft,CCM 3.21
MTU Aero Engines AG,2023,1,Manufacture of other low carbon-technologies,CCM 3.6
MTU Aero Engines AG,2023,1,Production of heat/cool from geothermal energy,CCM 4.22
MTU Aero Engines AG,2023,1,Leasing of aircraft,CCM 6.18
MTU Aero Engines AG,2023,1,Construction of new buildings,CCM 7.1
MTU Aero Engines AG,2023,1,Renovation of existing buildings,CCM 7.2
MTU Aero Engines AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
MTU Aero Engines AG,2023,1,"Data processing, hosting and related activities",CCM 8.1
MTU Aero Engines AG,2023,1,"Close to market research, development and innovation",CCM 9.1
Manz AG,2023,,,
Mayr-Melnhof Karton AG,2023,,,
MediClin AG,2023,1,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,4.30
MediClin AG,2023,1,"Transport by motorbikes, passenger cars and commercial vehicles",6.5
MediClin AG,2023,1,Construction of new buildings,7.1
MediClin AG,2023,1,Renovation of existing buildings,7.2
MediClin AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",7.3
MediClin AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",7.5
MediClin AG,2023,1,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,CCM 4.30
MediClin AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
MediClin AG,2023,1,Construction of new buildings,CCM 7.1
MediClin AG,2023,1,Renovation of existing buildings,CCM 7.2
MediClin AG,2023,1,"Installation, maintenance or repair of energy efficiency equipment",CCM 7.3
MediClin AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
MediClin AG,2023,1,Health services of hospitals and rehabilitation facilities,Q86.1
MediClin AG,2023,1,Residential nursing care activities,Q87.1
Medios AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
Medios AG,2023,1,Compounding of drugs,PPC 1.2
"Melia Hotels International, S.A.",2023,1,"Hotels, holiday resorts, camping grounds and similar accommodation",2.1
"Melia Hotels International, S.A.",2023,1,Acquisition and ownership of buildings,7.7
"Melia Hotels International, S.A.",2023,1,Hotels and similar accommodation,I55.10
"Melia Hotels International, S.A.",2023,1,Tourist accommodation and other short-stay accommodation,I55.20
"Melia Hotels International, S.A.",2023,1,Camping grounds and trailer parks,I55.30
"Minor Hotels Europe & Americas, S.A.",2023,1,"Hotels, holiday, camping grounds and similar accommodation",2.1
"Minor Hotels Europe & Americas, S.A.",2023,1,Construction of new buildings,7.1
"Minor Hotels Europe & Americas, S.A.",2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",7.4
"Minor Hotels Europe & Americas, S.A.",2023,1,Acquisition and ownership of buildings,7.7
"Minor Hotels Europe & Americas, S.A.",2023,1,Renovation of existing building,CCM 7.2
"Minor Hotels Europe & Americas, S.A.",2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
"Minor Hotels Europe & Americas, S.A.",2023,1,"Installation, maintenance and repair of instruments and equipment for measuring, regulating and controlling the energy performance of buildings",CCM 7.5
"Minor Hotels Europe & Americas, S.A.",2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Mister Spex SE,2023,1,Sale of spare parts,"5,2"
Mister Spex SE,2023,1,Sale of spare parts,5.2
Mister Spex SE,2023,1,Activities of opticians in specialized stores,G47.78.1
NORMA Group SE,2023,,,
NOVO NORDISK A/S,2024,1,Construction on new buildings,CCM 7.1
NOVO NORDISK A/S,2024,1,Renovation of buildings,CCM 7.2
NOVO NORDISK A/S,2024,1,Manufacture of medicinal products,P 1.2
NOVO NORDISK A/S,2024,1,Manufacture of medicinal products,PPC 1.2
Nemetschek SE,2023,,,
OMV AG,2023,,,
OMV AKTIENGESELLSCHAFT,2024,,,
Oesterreichische Post AG,2023,,,
PATRIZIA SE,2023,,,
PIERER Mobility AG,2023,,,
PNE AG,2023,,,
POLYTEC Holding AG,2023,,,
PORR AG,2023,,,
PSI Software SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
PSI Software SE,2023,1,"Data processing, hosting and related activities",8.1
PSI Software SE,2023,1,"Computer programming, consultancy and related activities",8.2
PSI Software SE,2023,1,Provision of services in information technology,CCA 8.2
PSI Software SE,2023,1,"Transportation with motorbikes, passenger cars and light commercial vehicles",CCM 6.5
PSI Software SE,2023,1,"Data processing, hosting and related activities",CCM 8.1
PVA TePla AG,2023,,,
Palfinger AG,2023,1,"Installation, maintenance and repair of energy-efficient appliances",CCM 7.3
Palfinger AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
Palfinger AG,2023,1,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",CCM 7.5
Palfinger AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Palfinger AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
Palfinger AG,2023,1,Sale of spare parts,CE 5.2
Palfinger AG,2023,1,Product as a service and other circular usage and result-orientated service models,CE 5.5
Porsche AG Vz,2023,1,Manufacture of automotive and mobility components,3.18
Porsche AG Vz,2023,1,Manufacture of low-carbon technologies for transport,3.3
Porsche AG Vz,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Porsche AG Vz,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
ProSiebenSat.1 Media SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
ProSiebenSat.1 Media SE,2023,1,Construction of new buildings,CCM 7.1./ CE 3.1.
ProSiebenSat.1 Media SE,2023,1,Renovation of existing buildings,CCM 7.2./ CE 3.2.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
ProSiebenSat.1 Media SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5.
ProSiebenSat.1 Media SE,2023,1,Acquisition and ownership of buildings,CCM 7.7.
ProSiebenSat.1 Media SE,2023,1,"Data processing, hosting and related activities",CCM 8.1.
"Prosegur Cash, S.A.",2023,1,".: Purchase, financing, renting, leasing and operation of vehicles designated as category M1 and N1, or L (2- and 3-wheel vehicles and quadricycles).",6.5
"Prosegur Cash, S.A.",2023,1,".: Purchase, financing, leasing, rental and operation of vehicles designated as category N1, N2 or N3 falling under the scope of EURO VI (242), step E or its successor, for freight transport services by road.",6.6
"Prosegur Cash, S.A.",2023,1,"Transport by motorcycle, cars and light commercial vehicles",MCC 6.5
"Prosegur Cash, S.A.",2023,1,Freight transport services by road,MCC 6.6
"Prosegur Cash, S.A.",2023,1,Prosegur Cash's main activity is identified with NACE code (Private Security Activities),N80.19
R. Stahl AG,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
R. Stahl AG,2023,1,Manufacture of energy efficiency equipment for buildings (j),3.5
R. Stahl AG,2023,1,Manufacture of other low carbon technologies,3.6
R. Stahl AG,2023,1,Electricity generation using solar photovoltaic technology,4.1
R. Stahl AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
R. Stahl AG,2023,1,"Installation, maintenance and repair of energy-efficient equipment",7.3
R. Stahl AG,2023,1,Acquisition and ownership of buildings,7.7
R. Stahl AG,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
R. Stahl AG,2023,1,Manufacture of energy efficiency equipment for buildings,CCM 3.5
R. Stahl AG,2023,1,Manufacture of other low carbon technologies,CCM 3.6
R. Stahl AG,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
R. Stahl AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
R. Stahl AG,2023,1,"Installation, maintenance and repair of energy efficientcy equipment",CCM 7.3
R. Stahl AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
RENAULT,2024,1,Manufacture of automotive and mobility components,CCM 3.18
RENAULT,2024,1,Low carbon-intensity manufacturing technologies for transport,CCM 3.3
RENAULT,2024,1,Manufacture of batteries,CCM 3.4
RENAULT,2024,1,"Transportatiobn by motorcycles, passenger vehicles and commercial vehicles",CCM 6.5
RENAULT,2024,1,"Installation, maintenance and repair of equipment improving energy efficiency",CCM 7.3
RENAULT,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
RENAULT,2024,1,Depollution and dismantling of end-of-life products,CE 2.6
RENAULT,2024,1,Sale of second-hand goods,CE 5.4
REPSOL SA.,2024,,,
RHI Magnesita N.V.,2023,,,
RHÖN-KLINIKUM AG,2023,1,Creation of low-carbon transportation technologies,3.3
RHÖN-KLINIKUM AG,2023,1,Electricity generation from fossil gaseous fuels,4.29
RHÖN-KLINIKUM AG,2023,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,4.30
RHÖN-KLINIKUM AG,2023,1,Collection and transport of non-hazardous waste in fractions sorted at the point of collection,5.5
RHÖN-KLINIKUM AG,2023,1,Construction of new buildings,7.1
RHÖN-KLINIKUM AG,2023,1,Renovation of existing buildings,7.2
RHÖN-KLINIKUM AG,2023,1,"Installation, maintenance and repair of energy-efficient equipment",7.3
RHÖN-KLINIKUM AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and on parking spaces belonging to buildings)",7.4
RHÖN-KLINIKUM AG,2023,1,"Installation, maintenance and repair of technologies for renewable energies",7.6
RINGMETALL SE  NA O.N.,2023,1,"Ringmetall made investments in 2023 that belong to the groups Power generation using photovoltaic technology, 6.3 Transportation by motorcycles, passenger cars and light commercial vehicles, 7.3 Installation, maintenance and repair of energy-efficient appliances.",4.1
RINGMETALL SE  NA O.N.,2023,1,"Transportation with motorcycles, passenger cars and light commercial vehicles",6.3
RINGMETALL SE  NA O.N.,2023,1,"Installation, maintenance and repair of energy-efficient appliances",7.3
RWE AG St,2023,1,Production of technologies for renewable energy,CCM 3.1
RWE AG St,2023,1,Hydrogen production,CCM 3.10
RWE AG St,2023,1,Electricity generation from PV technology,CCM 4.1
RWE AG St,2023,1,Electricity storage,CCM 4.10
RWE AG St,2023,1,Hydrogen storage,CCM 4.12
RWE AG St,2023,1,CHP / CCP with bioenergy,CCM 4.20
RWE AG St,2023,1,Electricity generation from natural gas,CCM 4.29
RWE AG St,2023,1,Electricity generation from wind energy,CCM 4.3
RWE AG St,2023,1,CHP with fossil gaseous fuels,CCM 4.30
RWE AG St,2023,1,Electricity generation from hydropower,CCM 4.5
RWE AG St,2023,1,Electricity generation from bioenergy,CCM 4.8
"Renta 4 Banco, S.A.",2023,1,Fabricación de otros productos de plástico,2229
"Renta 4 Banco, S.A.",2023,1,"Fabricación de ladrillos, tejas y productos de tierras cocidas para la construcción",2332
"Renta 4 Banco, S.A.",2023,1,Fabricación de hormigón fresco,2363
"Renta 4 Banco, S.A.",2023,1,"Corte, tallado y acabado de la piedra",2370
"Renta 4 Banco, S.A.",2023,1,"Fabricación de tubos, tuberías, perfiles huecos y sus accesorios, de acero",2420
"Renta 4 Banco, S.A.",2023,1,Fabricación de estructuras metálicas y sus componentes,2511
"Renta 4 Banco, S.A.",2023,1,Tratamiento y revestimiento de metales,2561
"Renta 4 Banco, S.A.",2023,1,Fabricación de componentes electrónicos,2611
"Renta 4 Banco, S.A.",2023,1,Fabricación de equipos de telecomunicaciones,2630
"Renta 4 Banco, S.A.",2023,1,Fabricación de instrumentos de óptica y equipo fotográfico,2670
"Renta 4 Banco, S.A.",2023,1,Fabricación de lámparas y aparatos eléctricos de iluminación,2740
"Renta 4 Banco, S.A.",2023,1,Fabricación de maquinaria para la industria metalúrgica,2891
"Renta 4 Banco, S.A.",2023,1,Transporte de energía eléctrica,3512
"Renta 4 Banco, S.A.",2023,1,Distribución de energía eléctrica,3513
"Renta 4 Banco, S.A.",2023,1,Promoción inmobiliaria,4110
"Renta 4 Banco, S.A.",2023,1,Construcción de edificios residenciales,4121
"Renta 4 Banco, S.A.",2023,1,Construcción de edificios no residenciales,4122
"Renta 4 Banco, S.A.",2023,1,Construcción de carreteras y autopistas,4211
"Renta 4 Banco, S.A.",2023,1,Instalaciones eléctricas,4321
"Renta 4 Banco, S.A.",2023,1,Otras instalaciones en obras de construcción,4329
"Renta 4 Banco, S.A.",2023,1,Revocamiento,4331
"Renta 4 Banco, S.A.",2023,1,Revestimiento de suelos y paredes,4333
"Renta 4 Banco, S.A.",2023,1,Otro acabado de edificios,4339
"Renta 4 Banco, S.A.",2023,1,Otras actividades de construcción especializada n.c.o.p.,4399
"Renta 4 Banco, S.A.",2023,1,Transporte por taxi,4932
"Renta 4 Banco, S.A.",2023,1,Transporte de mercancías por carretera,4941
"Renta 4 Banco, S.A.",2023,1,Telecomunicaciones por cable,6110
"Renta 4 Banco, S.A.",2023,1,Telecomunicaciones inalámbricas,6120
"Renta 4 Banco, S.A.",2023,1,Otras actividades de telecomunicaciones,6190
"Renta 4 Banco, S.A.",2023,1,Actividades de programación informática,6201
"Renta 4 Banco, S.A.",2023,1,Actividades de consultoría informática,6202
"Renta 4 Banco, S.A.",2023,1,Gestión de recursos informáticos,6203
"Renta 4 Banco, S.A.",2023,1,Otros servicios relacionados con las tecnologías de la información y la informática,6209
"Renta 4 Banco, S.A.",2023,1,"Proceso de datos, hosting y actividades relacionadas",6311
"Renta 4 Banco, S.A.",2023,1,Compraventa de bienes inmobiliarios por cuenta propia,6810
"Renta 4 Banco, S.A.",2023,1,Alquiler de bienes inmobiliarios por cuenta propia,6820
"Renta 4 Banco, S.A.",2023,1,Agentes de la propiedad inmobiliaria,6831
"Renta 4 Banco, S.A.",2023,1,Gestión y administración de la propiedad inmobiliaria,6832
"Renta 4 Banco, S.A.",2023,1,Servicios técnicos de arquitectura,7111
"Renta 4 Banco, S.A.",2023,1,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,7112
"Renta 4 Banco, S.A.",2023,1,Investigación y desarrollo experimental en biotecnología,7211
"Renta 4 Banco, S.A.",2023,1,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,7219
"Renta 4 Banco, S.A.",2023,1,Alquiler de automóviles y vehículos de motor ligeros,7711
"Renta 4 Banco, S.A.",2023,1,Reparación de aparatos electrónicos de audio y vídeo de uso doméstico,9521
Rheinmetall AG,2023,1,Depollution and dismantling of end-of-life products,2.6
Rheinmetall AG,2023,1,Manufacture of renewable energy technologies,3.1
Rheinmetall AG,2023,1,Manufacture of automotive and mobility components,3.18
