stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass1,ds_smith_limited,DS SMITH LIMITED,2024,8.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,9,169.0,198.0,20090,,20547,2.15421,ok,,1.0,20148.0,40.0,20188.0,0.0,
pass1,ds_smith_limited,DS SMITH LIMITED,2024,9.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,9,199.0,222.0,18417,,18874,3.462388,ok,,1.0,18326.0,40.0,18366.0,0.0,
pass2,ds_smith_limited,DS SMITH LIMITED,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ds_smith_limited\2024\focused\ds_smith_limited_2024_taxonomy_focused.md,9,,,256,5.0,672,2.403273,ok,,1.0,683.0,199.0,882.0,,5.0
pass1,daimler_ag,Daimler AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,2,28.0,128.0,20058,,20515,17.486387,ok,,1.0,20373.0,1105.0,21478.0,19.0,
pass1,daimler_ag,Daimler AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,2,129.0,349.0,14211,,14668,3.380639,ok,,1.0,14596.0,34.0,14630.0,0.0,
pass2,daimler_ag,Daimler AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_ag\2023\focused\daimler_ag_2023_taxonomy_focused.md,2,,,1011,19.0,1427,14.348845,ok,,1.0,1398.0,813.0,2211.0,,10.0
pass1,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,3,59.0,108.0,20836,,21295,15.758447,ok,,1.0,21198.0,961.0,22159.0,15.0,
pass1,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,3,109.0,159.0,20676,,21136,3.713196,ok,,1.0,20874.0,48.0,20922.0,0.0,
pass1,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,3,160.0,273.0,8168,,8627,5.232395,ok,,1.0,8522.0,48.0,8570.0,0.0,
pass2,daimler_truck_holding_ag,Daimler Truck Holding AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\daimler_truck_holding_ag\2023\focused\daimler_truck_holding_ag_2023_taxonomy_focused.md,3,,,814,15.0,1233,3.987931,ok,,1.0,1227.0,172.0,1399.0,,4.0
pass1,dassault_aviation,Dassault Aviation,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\dassault_aviation\2023\focused\dassault_aviation_2023_taxonomy_focused.md,1,2.0,158.0,17600,,18057,9.131347,ok,,1.0,17862.0,416.0,18278.0,2.0,
pass2,dassault_aviation,Dassault Aviation,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\dassault_aviation\2023\focused\dassault_aviation_2023_taxonomy_focused.md,1,,,150,2.0,567,2.133485,ok,,1.0,573.0,73.0,646.0,,1.0
pass1,delivery_hero_se,Delivery Hero SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,2,68.0,214.0,20267,,20723,13.300104,ok,,1.0,20619.0,786.0,21405.0,12.0,
pass1,delivery_hero_se,Delivery Hero SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,2,215.0,221.0,8911,,9367,4.998237,ok,,1.0,9331.0,33.0,9364.0,0.0,
pass2,delivery_hero_se,Delivery Hero SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\delivery_hero_se\2023\focused\delivery_hero_se_2023_taxonomy_focused.md,2,,,706,12.0,1121,4.79954,ok,,1.0,1116.0,185.0,1301.0,,4.0
pass1,deutsche_bank_ag,Deutsche Bank AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_bank_ag\2023\focused\deutsche_bank_ag_2023_taxonomy_focused.md,1,79.0,143.0,14806,,15263,3.492295,ok,,1.0,15167.0,34.0,15201.0,0.0,
pass1,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,3,15.0,122.0,20991,,21450,5.644875,ok,,1.0,20555.0,28.0,20583.0,0.0,
pass1,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,3,123.0,306.0,26745,,27204,3.477891,ok,,1.0,26530.0,131.0,26661.0,2.0,
pass1,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,3,307.0,331.0,15541,,16001,34.90756,ok,,1.0,15655.0,110.0,15765.0,0.0,
pass2,deutsche_lufthansa_ag,Deutsche Lufthansa AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_lufthansa_ag\2023\focused\deutsche_lufthansa_ag_2023_taxonomy_focused.md,3,,,94,2.0,513,3.711835,ok,,1.0,517.0,76.0,593.0,,1.0
pass1,deutsche_pfandbriefbank_ag,Deutsche Pfandbriefbank AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_pfandbriefbank_ag\2023\focused\deutsche_pfandbriefbank_ag_2023_taxonomy_focused.md,2,11.0,163.0,20370,,20830,3.031045,ok,,1.0,20594.0,37.0,20631.0,0.0,
pass1,deutsche_pfandbriefbank_ag,Deutsche Pfandbriefbank AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_pfandbriefbank_ag\2023\focused\deutsche_pfandbriefbank_ag_2023_taxonomy_focused.md,2,164.0,170.0,4245,,4705,5.176673,ok,,1.0,4671.0,49.0,4720.0,0.0,
pass1,deutsche_post_ag,Deutsche Post AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,3,13.0,85.0,21513,,21969,22.664695,ok,,1.0,21775.0,1310.0,23085.0,15.0,
pass1,deutsche_post_ag,Deutsche Post AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,3,86.0,116.0,20788,,21245,3.297701,ok,,1.0,21085.0,40.0,21125.0,0.0,
pass1,deutsche_post_ag,Deutsche Post AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,3,117.0,237.0,5905,,6363,2.742082,ok,,1.0,6262.0,46.0,6308.0,0.0,
pass2,deutsche_post_ag,Deutsche Post AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_post_ag\2023\focused\deutsche_post_ag_2023_taxonomy_focused.md,3,,,857,15.0,1273,8.149963,ok,,1.0,1278.0,440.0,1718.0,,15.0
pass1,deutsche_telekom_ag,Deutsche Telekom AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,3,85.0,102.0,21041,,21499,2.362089,ok,,1.0,21333.0,28.0,21361.0,0.0,
pass1,deutsche_telekom_ag,Deutsche Telekom AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,3,103.0,307.0,20089,,20547,13.517037,ok,,1.0,20380.0,873.0,21253.0,6.0,
pass1,deutsche_telekom_ag,Deutsche Telekom AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,3,308.0,312.0,5588,,6046,1.889269,ok,,1.0,5986.0,34.0,6020.0,0.0,
pass2,deutsche_telekom_ag,Deutsche Telekom AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutsche_telekom_ag\2023\focused\deutsche_telekom_ag_2023_taxonomy_focused.md,3,,,560,6.0,977,4.38828,ok,,1.0,978.0,152.0,1130.0,,5.0
pass1,deutz_ag,Deutz AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,3,13.0,119.0,21276,,21732,3.315105,ok,,1.0,21537.0,33.0,21570.0,0.0,
pass1,deutz_ag,Deutz AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,3,143.0,163.0,20912,,21368,25.995452,ok,,1.0,21249.0,1810.0,23059.0,14.0,
pass1,deutz_ag,Deutz AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,3,164.0,165.0,1943,,2399,2.120092,ok,,1.0,2408.0,45.0,2453.0,0.0,
pass2,deutz_ag,Deutz AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\deutz_ag\2023\focused\deutz_ag_2023_taxonomy_focused.md,3,,,780,14.0,1196,10.853053,ok,,1.0,1197.0,674.0,1871.0,,14.0
pass1,d_rr_ag,Dürr AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,4,14.0,58.0,20642,,21097,3.20547,ok,,1.0,20785.0,34.0,20819.0,0.0,
pass1,d_rr_ag,Dürr AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,4,59.0,116.0,20227,,20683,24.387122,ok,,1.0,20575.0,1537.0,22112.0,23.0,
pass1,d_rr_ag,Dürr AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,4,117.0,286.0,25185,,25642,3.736774,ok,,1.0,25302.0,46.0,25348.0,0.0,
pass1,d_rr_ag,Dürr AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,4,287.0,287.0,89,,546,3.551989,ok,,1.0,551.0,46.0,597.0,0.0,
pass2,d_rr_ag,Dürr AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,4,,,1169,23.0,1586,13.446532,ok,,1.0,1577.0,937.0,2514.0,,20.0
pass1,e_on_se,E.ON SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,2.0,49.0,21079,,21534,5.572788,ok,,1.0,21353.0,33.0,21386.0,0.0,
pass1,e_on_se,E.ON SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,50.0,87.0,20541,,20997,40.707951,ok,,1.0,20875.0,620.0,21495.0,13.0,
pass1,e_on_se,E.ON SE,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,88.0,131.0,20777,,21233,9.783972,ok,,1.0,21112.0,535.0,21647.0,7.0,
pass1,e_on_se,E.ON SE,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,132.0,266.0,20916,,21372,2.283779,ok,,1.0,21045.0,39.0,21084.0,0.0,
pass1,e_on_se,E.ON SE,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,267.0,277.0,20037,,20493,2.216042,ok,,1.0,20325.0,43.0,20368.0,0.0,
pass1,e_on_se,E.ON SE,2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,278.0,299.0,18565,,19021,34.954697,ok,,1.0,18885.0,2326.0,21211.0,19.0,
pass2,e_on_se,E.ON SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,,,2858,39.0,3273,18.236382,ok,,1.0,3230.0,1240.0,4470.0,,34.0
pass1,e_on_se,E.ON SE,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,1,119.0,128.0,12565,,13021,2.068836,ok,,1.0,12947.0,39.0,12986.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,4.0,116.0,20539,,21000,2.741158,ok,,1.0,20817.0,49.0,20866.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,117.0,190.0,20350,,20810,5.453905,ok,,1.0,20651.0,157.0,20808.0,2.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,191.0,217.0,20702,,21163,17.827977,ok,,1.0,21037.0,1176.0,22213.0,9.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,218.0,240.0,20306,,20767,4.221052,ok,,1.0,20552.0,43.0,20595.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,241.0,275.0,20742,,21204,3.241894,ok,,1.0,20944.0,31.0,20975.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,286.0,380.0,20098,,20560,2.608723,ok,,1.0,20224.0,31.0,20255.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,7.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,381.0,440.0,27632,,28093,33.776693,ok,,1.0,27520.0,31.0,27551.0,0.0,
pass1,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,8.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,441.0,485.0,7618,,8079,3.14491,ok,,1.0,7963.0,37.0,8000.0,0.0,
pass2,edp_renov_veis_s_a,"EDP Renováveis, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,,,1045,11.0,1466,6.248352,ok,,1.0,1451.0,337.0,1788.0,,5.0
pass1,eni_s_p_a,ENI S.P.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,183.0,255.0,17518,,17976,16.197572,ok,,1.0,17855.0,956.0,18811.0,17.0,
pass2,eni_s_p_a,ENI S.P.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,,,864,17.0,1281,14.216877,ok,,1.0,1267.0,643.0,1910.0,,17.0
pass1,equinor_asa,EQUINOR ASA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,302.0,311.0,7078,,7536,15.746476,ok,,1.0,7489.0,855.0,8344.0,15.0,
pass2,equinor_asa,EQUINOR ASA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,,,624,15.0,1041,8.269471,ok,,1.0,1035.0,355.0,1390.0,,4.0
pass1,evn_ag,EVN AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,1.0,25.0,20129,,20585,3.691987,ok,,1.0,20464.0,27.0,20491.0,0.0,
pass1,evn_ag,EVN AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,26.0,52.0,20417,,20873,2.440911,ok,,1.0,20683.0,45.0,20728.0,0.0,
pass1,evn_ag,EVN AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,53.0,78.0,20750,,21206,3.33364,ok,,1.0,21102.0,33.0,21135.0,0.0,
pass1,evn_ag,EVN AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,79.0,102.0,20639,,21095,3.707982,ok,,1.0,21013.0,33.0,21046.0,0.0,
pass1,evn_ag,EVN AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,103.0,129.0,20114,,20570,5.643969,ok,,1.0,20033.0,45.0,20078.0,0.0,
pass1,evn_ag,EVN AG,2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,130.0,152.0,20102,,20558,3.494,ok,,1.0,16978.0,45.0,17023.0,0.0,
pass1,evn_ag,EVN AG,2023,7.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,153.0,180.0,21710,,22166,2.390671,ok,,1.0,18466.0,33.0,18499.0,0.0,
pass1,evn_ag,EVN AG,2023,8.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,181.0,208.0,16891,,17348,2.437729,ok,,1.0,15307.0,33.0,15340.0,0.0,
pass1,eckert_ziegler_se,Eckert & Ziegler SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,17.0,117.0,17602,,18063,3.848342,ok,,1.0,17916.0,337.0,18253.0,4.0,
pass2,eckert_ziegler_se,Eckert & Ziegler SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,,,281,4.0,702,6.829972,ok,,1.0,711.0,324.0,1035.0,,3.0
pass1,elmos_semiconductor_se,Elmos Semiconductor SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,19.0,32.0,18877,,19334,14.802848,ok,,1.0,19214.0,764.0,19978.0,9.0,
pass2,elmos_semiconductor_se,Elmos Semiconductor SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,,,698,9.0,1115,5.691168,ok,,1.0,1109.0,108.0,1217.0,,2.0
pass1,elringklinger_ag,ElringKlinger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,2,30.0,56.0,21395,,21853,15.287961,ok,,1.0,21806.0,974.0,22780.0,14.0,
pass1,elringklinger_ag,ElringKlinger AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,2,57.0,219.0,8907,,9365,4.111533,ok,,1.0,9234.0,496.0,9730.0,7.0,
pass2,elringklinger_ag,ElringKlinger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,2,,,1242,21.0,1659,12.891435,ok,,1.0,1668.0,553.0,2221.0,,8.0
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,4.0,34.0,20209,,20674,3.788338,ok,,1.0,20581.0,36.0,20617.0,0.0,
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,35.0,110.0,20517,,20982,3.86636,ok,,1.0,20836.0,36.0,20872.0,0.0,
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,111.0,131.0,20041,,20506,12.739828,ok,,1.0,20352.0,744.0,21096.0,12.0,
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,132.0,296.0,20723,,21188,21.730938,ok,,1.0,21058.0,1361.0,22419.0,19.0,
pass1,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,297.0,322.0,7911,,8376,2.0563,ok,,1.0,8263.0,36.0,8299.0,0.0,
pass2,enbw_energie_baden_w_rttemberg_ag,EnBW Energie Baden-Württemberg AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enbw_energie_baden_w_rttemberg_ag\2023\focused\enbw_energie_baden_w_rttemberg_ag_2023_taxonomy_focused.md,5,,,1837,31.0,2262,11.357166,ok,,1.0,2196.0,701.0,2897.0,,24.0
pass1,enag_s_s_a,"Enagás, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,2.0,40.0,20568,,21027,20.455049,ok,,1.0,20888.0,1060.0,21948.0,18.0,
pass1,enag_s_s_a,"Enagás, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,41.0,158.0,21665,,22124,13.643577,ok,,1.0,21982.0,774.0,22756.0,13.0,
pass1,enag_s_s_a,"Enagás, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,159.0,179.0,21188,,21647,3.946652,ok,,1.0,21586.0,36.0,21622.0,0.0,
pass1,enag_s_s_a,"Enagás, S.A.",2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,180.0,316.0,20382,,20841,3.31233,ok,,1.0,20695.0,36.0,20731.0,0.0,
pass2,enag_s_s_a,"Enagás, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\enag_s_s_a\2023\focused\enag_s_s_a_2023_taxonomy_focused.md,4,,,1683,31.0,2102,9.552337,ok,,1.0,2037.0,579.0,2616.0,,11.0
pass1,endesa_s_a,"Endesa, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,2,30.0,175.0,20754,,21212,12.344914,ok,,1.0,21090.0,681.0,21771.0,15.0,
pass1,endesa_s_a,"Endesa, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,2,176.0,513.0,11750,,12208,3.41614,ok,,1.0,12154.0,35.0,12189.0,0.0,
