company,report_year,activity,label,code_numeric
HOCHTIEF AG,2023,Construction of new buildings,,
HOCHTIEF AG,2023,"Construction, extension and operation of waste water collection and treatment",,
HOCHTIEF AG,2023,"Construction, extension and operation of water collection, treatment and supply systems",,
HOCHTIEF AG,2023,Electricity generation from fossil gaseous fuels,,
HOCHTIEF AG,2023,Electricity generation from hydropower,,
HOCHTIEF AG,2023,Electricity generation from wind power,,
HOCHTIEF AG,2023,Electricity generation using solar photovoltaic technology,,
HOCHTIEF AG,2023,Flood risk prevention and protection infrastructure,,
HOCHTIEF AG,2023,Infrastructure enabling low carbon water transport,,
HOCHTIEF AG,2023,Infrastructure enabling low-carbon road transport and public transport,,
HOCHTIEF AG,2023,Infrastructure enabling low-carbon water transport,,
HOCHTIEF AG,2023,"Infrastructure for personal mobility, cycle logistics",,
HOCHTIEF AG,2023,Infrastructure for rail transport,,
HOCHTIEF AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",,
HOCHTIEF AG,2023,Low carbon airport infrastructure,,
HOCHTIEF AG,2023,Low-carbon airport infrastructure,,
HOCHTIEF AG,2023,Professional services related to energy performance of buildings,,
HOCHTIEF AG,2023,"Renewal of water collection, treatment and supply systems",,
HOCHTIEF AG,2023,Renovation of existing buildings,,
HOCHTIEF AG,2023,Storage of electricity,,
HOCHTIEF AG,2023,Transmission and distribution of electricity,,
Hamburger Hafen und Logistik AG,2023,Electricity generation using solar photovoltaic technology,,4.1
Hamburger Hafen und Logistik AG,2023,6.14 Infrastructure for rail transport,,6.14
Hamburger Hafen und Logistik AG,2023,6.16 Infrastructure enabling low carbon water transport,,6.16
Hamburger Hafen und Logistik AG,2023,6.2 Freight rail transport,,6.2
Hamburger Hafen und Logistik AG,2023,6.6 Freight transport services by road,,6.6
Hamburger Hafen und Logistik AG,2023,7.7 Acquisition and ownership of buildings,,7.7
Hamburger Hafen und Logistik AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Hawesko Holding SE,2023,Acquisition and ownership of buildings,,7.7
Hawesko Holding SE,2023,ownership of buildings,,L68
Heidelberg Materials AG,2023,CCM 3.7. Manufacture of cement,CCM,3.7
Heidelberg Materials AG,2023,Material recovery from non-hazardous waste,CCM,5.9
Heidelberg Materials AG,2023,Material recovery from non-hazardous waste / Sorting and material recovery of non-hazardous waste,CCM,5.9
Heidelberg Materials AG,2023,Material recovery from non-hazardous waste/ Sorting and material recovery of non-hazardous waste,CCM,5.9
Heidelberg Materials AG,2023,Sorting and material recovery of non-hazardous waste,CE,2.7
IBERDROLA SA,2024,Manufacture of hydrogen,CCM,3.10
IBERDROLA SA,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
IBERDROLA SA,2024,Storage of electricity,CCM,4.10
IBERDROLA SA,2024,Electricity generation from gaseous fossil fuels,CCM,4.29
IBERDROLA SA,2024,Electricity generation from wind power,CCM,4.3
IBERDROLA SA,2024,Electricity generation from hydropower,CCM,4.5
IBERDROLA SA,2024,Transmission and distribution of electricity,CCM,4.9
IBERDROLA SA,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
IBERDROLA SA,2024,"Installation, maintenance and repair of recharge stations for electric vehicles in buildings (and in parking spaces attached to buildings)",CCM,7.4
IBERDROLA SA,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
IBERDROLA SA,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Electricity generation from wind power,CCM,4.3
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Renovation of existing buildings,CCM,7.2
INDUSTRIA DE DISENO TEXTIL S.A.,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Acquisition and ownership of buildings,CCM,7.7
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Electricity generation from wind power,CCM,4.3
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Renovation of existing buildings,CCM,7.2
INDUSTRIA DE DISENO TEXTIL S.A.,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
INDUSTRIA DE DISENO TEXTIL S.A.,2024,Acquisition and ownership of buildings,CCM,7.7
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Manufacturing of aircraft,,3.21
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Passenger and freight air transport,,6.19
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Air transport ground handling operations,,6.20
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Passenger and freight air transport,CCM,6.19
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Air transport ground handling operations,,
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,Manufacturing of aircraft,,
ISS A/S,2024,vehicles,,6.5
ISS A/S,2024,"installation, maintenance and repair of energy efficiency equipment",,7.3
ISS A/S,2024,"installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings",,7.5
ISS A/S,2024,real property,,7.7
ISS A/S,2024,energy management services,,9.3
Immofinanz AG,2023,"Installation, maintenance and repair of energy efficient equipment",,7.3
Immofinanz AG,2023,"Installation, maintenance and repair of renewable energy technology",,7.6
Immofinanz AG,2023,Acquisition and ownership of buildings,,7.7
Immofinanz AG,2023,"Installation, maintenance and repair of energy effi- ciency equip- ment (d)",CCM,7.3
Immofinanz AG,2023,"Installation, maintenance and repair of renewable en- ergy technolo- gies",CCM,7.6
Immofinanz AG,2023,Acquisition<br>and<br>ownership of<br>buildings (e),CCM,7.7
"Industria de Diseño Textil, S.A.",2023,Renovation of existing buildings,CE,3.2
"Industria de Diseño Textil, S.A.",2023,Electricity generation from wind power,CCA,4.3
"Industria de Diseño Textil, S.A.",2023,Electricity generation from wind power,CCM,4.3
"Industria de Diseño Textil, S.A.",2023,preparation for re-use of end-of-life products and product components,CE,5.3
"Industria de Diseño Textil, S.A.",2023,sale of secondhand goods,CE,5.4
"Industria de Diseño Textil, S.A.",2023,Renovation of existing buildings,CCA,7.2
"Industria de Diseño Textil, S.A.",2023,Renovation of existing buildings,CCM,7.2
"Industria de Diseño Textil, S.A.",2023,"installation, maintenance and repair of energy efficiency equipment",CCM,7.3
"Industria de Diseño Textil, S.A.",2023,"installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
"Industria de Diseño Textil, S.A.",2023,"installation, maintenance and repair of renewable energy technologies",CCM,7.6
"Industria de Diseño Textil, S.A.",2023,Acquisition and ownership of buildings,CCA,7.7
"Industria de Diseño Textil, S.A.",2023,Acquisition and ownership of buildings,CCM,7.7
"Industria de Diseño Textil, S.A.",2023,"data processing, hosting and related activities",CCM,8.1
"Industria de Diseño Textil, S.A.",2023,Electricity generation from wind power,CCM,4.3
"Industria de Diseño Textil, S.A.",2023,Renovation of existing buildings,CCM,7.2
"Industria de Diseño Textil, S.A.",2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
"Industria de Diseño Textil, S.A.",2023,Acquisition and ownership of buildings,CCM,7.7
JERONIMO MARTINS SGPS S.A.,2024,"Transport by motorbikes, passenger cars and light-duty vehicles",CCM,6.5
JERONIMO MARTINS SGPS S.A.,2024,Renovation of existing buildings,CCM,7.2
JERONIMO MARTINS SGPS S.A.,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
JERONIMO MARTINS SGPS S.A.,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
JERONIMO MARTINS SGPS S.A.,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and monitoring the energy performance of buildings.",CCM,7.5
JERONIMO MARTINS SGPS S.A.,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
JERONIMO MARTINS SGPS S.A.,2024,Acquisition and ownership of buildings,CCM,7.7
JERONIMO MARTINS SGPS S.A.,2024,Acquisition and ownership of buildings,CCM,7.7
Jenoptik AG,2023,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings (and in parking lots belonging to buildings)",,7.4
Jenoptik AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Jenoptik AG,2023,Construction of new buildings,CCM,7.1
Jenoptik AG,2023,Construction of new buildings,CCM,7.1
Jenoptik AG,2023,"Installation, maintenance, and repair of energy efficiency equipment",CCM,7.3
Jenoptik AG,2023,"Installation, maintenance, and repair of instruments and devices for measuring, regulation, and controlling energy performance of buildings",CCM,7.5
Jenoptik AG,2023,"Manufacture of electrical and electronic equipment (including measuring and testing systems, traffic monitoring systems and infrared cameras)",CE,1.2
Jenoptik AG,2023,"Repair, refurbishment, and remanufacturing",CE,5.1
Jenoptik AG,2023,Sale of spare parts,CE,5.2
Jenoptik AG,2023,Sale of second-hand goods,CE,5.3
Jenoptik AG,2023,Sale of second-hand goods,CE,5.4
Jenoptik AG,2023,Products-as-a-service and other circular use-and result-oriented service models (among other things Traffic Service Provision),CE,5.5
Jungheinrich AG,2023,3.4. Manufacture of batteries,CCM,3.4
Jungheinrich AG,2023,3.4. Manufacture of batteries,CCM,3.4
Jungheinrich AG,2023,3.6. Manufacture of other low carbon technologies,CCM,3.6
Jungheinrich AG,2023,3.6. Manufacture of other low carbon technologies,CCM,3.6
Jungheinrich AG,2023,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Jungheinrich AG,2023,7.1. Construction of new buildings,CCM,7.1
Jungheinrich AG,2023,7.2. Renovation of existing buildings,CCM,7.2
Jungheinrich AG,2023,"7.3. Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Jungheinrich AG,2023,"7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Jungheinrich AG,2023,"7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Jungheinrich AG,2023,"7.5. Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Jungheinrich AG,2023,"7.6. Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Jungheinrich AG,2023,"7.6. Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Jungheinrich AG,2023,7.7. Acquisition and ownership of buildings,CCM,7.7
Jungheinrich AG,2023,7.7. Acquisition and ownership of buildings,CCM,7.7
Jungheinrich AG,2023,"8.1. Data processing, hosting and related activities",CCM,8.1
Jungheinrich AG,2023,"5.1. Repair, refurbishment and remanufacturing",CE,5.1
Jungheinrich AG,2023,5.4. Sale of second-hand goods,CE,5.4
Jungheinrich AG,2023,5.5. Product-as-a-service and other circular use-and result-oriented service models,CE,5.5
K+S Aktiengesellschaft,2023,Manufacture of low carbon technologies for transport,CCM,3.3
K+S Aktiengesellschaft,2023,Production of heat/cool using waste heat,CCM,4.25
K+S Aktiengesellschaft,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
K+S Aktiengesellschaft,2023,"Close to market research, development and innovation",CCM,9.1
K+S Aktiengesellschaft,2023,Treatment of hazardous waste,CE,2.4
K+S Aktiengesellschaft,2023,Manufacture of active pharmaceutical ingredients (API) or active substances,PPC,1.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Water supply, sewage, waste management & remediation (WM): Collect/transport non-hazardous waste",CCM,5.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Transport by motorbikes, passenger cars and commercial vehicles",CCM,6.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,Freight transport services by road,CCM,6.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Installation, maintenance and repair of energy-efficiency equipment",CCM,7.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,Acquisition and ownership of buildings,CCM,7.7
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"Data processing, hosting and related activities",CCM,8.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,Data-driven solutions for GHG-emissions reduction,CCM,8.2
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,Collection and transport of non-hazardous and hazardous waste,CE,2.3
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,WM: Recovery of bio-waste by anaerobic digestion or composting,CE,2.5
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,IC: Provision of IT/OT data-driven solutions,CE,4.1
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
KONINKLIJKE AHOLD DELHAIZE N.V.,2024,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
KSB SE & Co. KGaA Vz,2023,Manufacturing of iron and steel,CCM,3.9
KSB SE & Co. KGaA Vz,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
KSB SE & Co. KGaA Vz,2023,Renovation of existing buildings,CCM,7.2
KSB SE & Co. KGaA Vz,2023,energy efficiency equipment,CCM,7.3
KSB SE & Co. KGaA Vz,2023,Acquisition and ownership of buildings,CCM,7.7
Klöckner & Co SE,2023,"Transport by motorbikes, passenger cars and commercial vehicles",CCM,6.5
Klöckner & Co SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Klöckner & Co SE,2023,Freight transport services by road,CCM,6.6
Klöckner & Co SE,2023,Freight transport services by road,CCM,6.6
Klöckner & Co SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Klöckner & Co SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Klöckner & Co SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Klöckner & Co SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Klöckner & Co SE,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Klöckner & Co SE,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Klöckner & Co SE,2023,Acquisition and ownership of buildings,CCM,7.7
Klöckner & Co SE,2023,Acquisition and ownership of buildings,CCM,7.7
Klöckner & Co SE,2023,Data-driven solutions for GHG emissions reductions,CCM,8.2
Klöckner & Co SE,2023,Data-driven solutions for GHG emissions reductions,CCM,8.2
Knorr-Bremse AG,2023,manufacture of automotive and mobility components,,3.18
Knorr-Bremse AG,2023,manufacture of rail rolling stock constituents,,3.19
Knorr-Bremse AG,2023,rail infrastructure,,6.14
Knorr-Bremse AG,2023,Manufacture of automotive and mobility components,CCM,3.18
Knorr-Bremse AG,2023,Manufacture of rail rolling stock constituents,CCM,3.19
Knorr-Bremse AG,2023,Manufacture of low carbon technologies for transport,CCM,3.3
Knorr-Bremse AG,2023,Infrastructure for rail transport,CCM,6.14
Knorr-Bremse AG,2023,"Transport by motorbikes, passenger cars, and light commercial vehicles",CCM,6.5
Knorr-Bremse AG,2023,Renovation of existing buildings,CCM,7.2
Knorr-Bremse AG,2023,"Installation, maintenance, and repair of energy efficiency equipment",CCM,7.3
Knorr-Bremse AG,2023,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Knorr-Bremse AG,2023,"Installation, maintenance, and repair of instruments and devices for measuring, regulation, and controlling energy performance of buildings",CCM,7.5
Knorr-Bremse AG,2023,"Installation, maintenance, and repair of renewable energy technologies",CCM,7.6
Knorr-Bremse AG,2023,Acquisition and ownership of buildings,CCM,7.7
Knorr-Bremse AG,2023,"Close to market research, development, and innovation",CCM,9.1
Knorr-Bremse AG,2023,"Close to market research, development,",,
Knorr-Bremse AG,2023,Installation of charging stations for,,
Knorr-Bremse AG,2023,"Installation of instruments and devices for measuring, regulation, and controlling energy",,
Knorr-Bremse AG,2023,Manufacture of automotive and,,
Knorr-Bremse AG,2023,Manufacture of automotive and mobility,,
Knorr-Bremse AG,2023,Manufacture of low carbon technologies,,
Knorr-Bremse AG,2023,"Transport by motorbikes, passenger cars,",,
Koenig & Bauer AG,2023,Production of electrical and electronic equipment,,1.2
Koenig & Bauer AG,2023,Production of other low-carbon technologies,,3.6
Koenig & Bauer AG,2023,"Installation, maintenance and repair of energy-efficient appliances",,7.3
Koenig & Bauer AG,2023,"Installation, maintenance and repair of technologies for renewable energies",,7.6
Krones AG,2023,Manufacture of other low carbon technologies,,3.6
Krones AG,2023,Manufacture of other low carbon technologies,CCM,3.6
Krones AG,2023,4.30 High-efficiency cogeneration of heat/cool and power from fossil gaseous fuels,CCM,4.30
Krones AG,2023,"Installation, maintenance and repair of energy efficient equipment",CCM,7.3
Krones AG,2023,Installation and maintenance of charging stations for electric vehicles,CCM,7.4
Krones AG,2023,"Installation, maintenance and repair of renewable energy technologies on site",CCM,7.6
Krones AG,2023,"8.1 Data processing, hosting and related activities",CCM,8.1
Krones AG,2023,Sale of spare parts,CE,5.2
Krones AG,2023,Sale of second-hand goods,CE,5.4
L'OREAL,2024,Flood risk prevention and protection infrastructure,CCA,14.2
L'OREAL,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
L'OREAL,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7
L'OREAL,2024,Renovation of existing buildings,CCM,7.2
L'OREAL,2024,Renovation of existing buildings,CCM,7.2
L'OREAL,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
L'OREAL,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM,7.5
L'OREAL,2024,Acquisition and ownership of buildings,CCM,7.7
L'OREAL,2024,Production of alternative water resources for purposes other than human consumption,CE,2.2
LANXESS AG,2023,Manufacture of other organic basic chemicals,CCM,1
LANXESS AG,2023,Manufacture of plastics in primary form,CCM,1
LANXESS AG,2023,Manufacture of batteries,CCM,1
LANXESS AG,2023,"Renewal of water collection, treatment and supply systems",CCM,1
LANXESS AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,1
LANXESS AG,2023,Acquisition and ownership of buildings,CCM,1
LANXESS AG,2023,3.14. Manufacture of other organic basic chemicals,CCM,3.14
LANXESS AG,2023,3.17. Manufacture of plastics in primary form,CCM,3.17
LANXESS AG,2023,3.4. Manufacture of batteries,CCM,3.4
LANXESS AG,2023,"5.4. Renewal of water collection, treatment and supply systems",CCM,5.4
LANXESS AG,2023,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
LANXESS AG,2023,7.7. Acquisition and ownership of buildings,CCM,7.7
LANXESS AG,2023,Remediation of contaminated sites and areas.,,PPC2) 2.4.
LEG Immobilien SE,2023,Construction of new buildings,,3.1
LEG Immobilien SE,2023,Electricity generation using solar photovoltaic technology,,4.1
LEG Immobilien SE,2023,Installation and operation of electric heat pumps,,4.16
LEG Immobilien SE,2023,Cogeneration of heat/cool and power from bioenergy,,4.20
LEG Immobilien SE,2023,Construction of new buildings,,7.1
LEG Immobilien SE,2023,Acquisition and ownership of buildings,,7.7
LEG Immobilien SE,2023,"Close to market research, development and innovation",,9.1
LEG Immobilien SE,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
LEG Immobilien SE,2023,Installation and operation of electric heat pumps,CCM,4.16
LEG Immobilien SE,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
LEG Immobilien SE,2023,Acquisition and ownership of buildings,CCM,7.7
LEG Immobilien SE,2023,Acquisition and ownership of buildings,CCM,7.7
LEG Immobilien SE,2023,Acquisition and ownership of buildings,CCM,7.7
LEG Immobilien SE,2023,"Close to market research, development and innovation",CCM,9.1
Lenzing AG,2023,Forest management,CCM,1.3
Lenzing AG,2023,Manufacture of soda ash,CCM,3.12
Lenzing AG,2023,Manufacture of soda ash,CCM,3.12
Lenzing AG,2023,Cogeneration of heat/cool and power from renewable non-fossil gaseous and liquid fuels,CCM,4.19
Lenzing AG,2023,Cogeneration of heat/cool and power from renewable non- fossil gaseous and liquid fuels,CCM,4.19
Lenzing AG,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
Lenzing AG,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
Lenzing AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
Lenzing AG,2023,Transmission and distribution of electricity,CCM,4.9
Lenzing AG,2023,"Construction, extension and operation of waste water collection and treatment",CCM,5.3
Lenzing AG,2023,Freight rail transport,CCM,6.2
Lenzing AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Lenzing AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Lenzing AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Lenzing AG,2023,Acquisition and ownership of buildings,CCM,7.7
Lenzing AG,2023,"Data processing, hosting and related activities",CCM,8.1
MBB SE,2023,Manufacture of renewable energy technologies,,3.1
MBB SE,2023,Manufacture of low carbon technologies for transport,,3.3
MBB SE,2023,Transmission and distribution networks for renewable and low-carbon gases,,4.14
MBB SE,2023,District heating/cooling distribution,,4.15
MBB SE,2023,Transmission and distribution of electricity,,4.9
MBB SE,2023,"Construction, extension and operation of water collection, treatment and supply systems",,5.1
MBB SE,2023,"Construction, expansion and operation of systems for collection, treatment and supply of water",,
MBB SE,2023,District heating /cooling distribution,,
MBB SE,2023,Production of low carbon dioxide transport technologies,,
MBB SE,2023,Production of renewable energy technologies,,
MBB SE,2023,Transmission and distribution networks for renewable low-carbon gases,,
MBB SE,2023,Transmission and distribution of electricity,,
MERCEDES-BENZ GROUP AG,2024,Manufacture of automotive and mobility components,CCM,3.18
MERCEDES-BENZ GROUP AG,2024,Manufacture of low-carbon technologies for transport,CCM,3.3
MERCEDES-BENZ GROUP AG,2024,Infrastructure enabling low-carbon road transport and public transport,CCM,6.15
MERCEDES-BENZ GROUP AG,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
MERCEDES-BENZ GROUP AG,2024,Freight transport services by road,CCM,6.6
MERCEDES-BENZ GROUP AG,2024,Sale of second-hand goods,CE,5.4
MTU Aero Engines AG,2023,Manufacturing of aircraft,CCM,3.21
MTU Aero Engines AG,2023,Manufacturing of aircraft,CCM,3.21
MTU Aero Engines AG,2023,Manufacture of other low carbon-technologies,CCM,3.6
MTU Aero Engines AG,2023,Production of heat/cool from geothermal energy,CCM,4.22
MTU Aero Engines AG,2023,Leasing of aircraft,CCM,6.18
MTU Aero Engines AG,2023,Construction of new buildings,CCM,7.1
MTU Aero Engines AG,2023,Renovation of existing buildings,CCM,7.2
MTU Aero Engines AG,2023,Acquisition and ownership of buildings,CCM,7.7
MTU Aero Engines AG,2023,"Close to market research, development and innovation",CCM,9.1
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
MTU Aero Engines AG,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
MediClin AG,2023,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,,4.30
MediClin AG,2023,"Transport by motorbikes, passenger cars and commercial vehicles",,6.5
MediClin AG,2023,Construction of new buildings,,7.1
MediClin AG,2023,Renovation of existing buildings,,7.2
MediClin AG,2023,"Installation, maintenance and repair of energy efficiency equipment",,7.3
MediClin AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,7.5
MediClin AG,2023,High-efficiency co-generation of power and heat/cool from fossil gaseous fuels,CCM,4.30
MediClin AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
MediClin AG,2023,Construction of new buildings,CCM,7.1
MediClin AG,2023,Renovation of existing buildings,CCM,7.2
MediClin AG,2023,"Installation, maintenance or repair of energy efficiency equipment",CCM,7.3
MediClin AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
MediClin AG,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
MediClin AG,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
MediClin AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
MediClin AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
MediClin AG,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
MediClin AG,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Medios AG,2023,Acquisition and ownership of buildings,CCM,7.7
Medios AG,2023,Compounding of drugs,PPC,1.2
"Melia Hotels International, S.A.",2023,"Hotels, holiday resorts, camping grounds and similar accommodation",,2.1
"Melia Hotels International, S.A.",2023,2.1 Hotels and similar accommodation,,I-55
"Melia Hotels International, S.A.",2023,Acquisition and ownership of buildings,,L-68
"Minor Hotels Europe & Americas, S.A.",2023,"Hotels, holiday, camping grounds and similar accommodation**",BIO,2.1
"Minor Hotels Europe & Americas, S.A.",2023,Renovation of exiting building,CCM,7.2
"Minor Hotels Europe & Americas, S.A.",2023,Renovation of exiting building,CCM,7.2
"Minor Hotels Europe & Americas, S.A.",2023,Renovation of exiting building,CCM,7.2
"Minor Hotels Europe & Americas, S.A.",2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
